,person,cantidad_checkouts,cantidad_conversions,tasa_cc,cantidad_lead,cantidad_searchs,month_moda,favorite_device_Computer,favorite_device_Smartphone,favorite_device_Tablet,favorite_device_Unknown
30093,26767d06,1.0,,,,,5,0,1,0,0
30094,e0194823,1.0,,,,1.0,5,0,1,0,0
30095,50930bcf,1.0,,,,6.0,4,0,1,0,0
30096,d9dc061a,2.0,,,,,5,0,1,0,0
30097,83228792,1.0,,,,,5,0,1,0,0
30098,d49eb7cf,1.0,,,,,5,0,0,0,0
30099,e79d48ff,1.0,,,,2.0,5,0,1,0,0
30100,7c3fd657,1.0,,,,,5,0,1,0,0
30101,2f0667d3,1.0,,,,,5,0,1,0,0
30102,75a384de,2.0,,,,,5,0,1,0,0
30103,9e28d1aa,,,,,,5,1,0,0,0
30104,81105763,1.0,,,,,5,0,1,0,0
30105,d261e546,1.0,,,,2.0,5,1,0,0,0
30106,52897045,1.0,,,,,5,1,0,0,0
30107,97dc94c0,1.0,,,,,5,0,1,0,0
30108,279429ad,1.0,,,,,5,0,1,0,0
30109,3d5394a9,1.0,,,,,5,1,0,0,0
30110,c5cdea24,1.0,,,,,5,1,0,0,0
30111,3f803074,1.0,,,,,5,0,1,0,0
30112,47185459,1.0,,,,,5,0,1,0,0
30113,27838ed9,,,,,,5,1,0,0,0
30114,521f9b02,1.0,,,,,5,1,0,0,0
30115,50aedb9d,3.0,,,,,5,0,1,0,0
30116,cd522531,3.0,,,,13.0,4,0,1,0,0
30117,a986c4a7,,,,,14.0,2,0,0,1,0
30118,0c63334c,,,,,7.0,5,0,1,0,0
30119,87b0d56a,3.0,,,,,5,1,0,0,0
30120,55592f88,1.0,,,,,5,0,1,0,0
30121,ea408c78,2.0,,,,,5,0,1,0,0
30122,4add72ce,5.0,,,,18.0,5,0,1,0,0
30123,08466048,1.0,,,,2.0,5,1,0,0,0
30124,b339edf9,,,,,5.0,5,1,0,0,0
30125,458dbcd5,,,,,10.0,5,1,0,0,0
30126,82925177,,,,,,5,0,1,0,0
30127,d0c8c34c,4.0,,,,,5,0,1,0,0
30128,9977a033,,,,,3.0,5,0,1,0,0
30129,a5f8c15b,,,,,,5,1,0,0,0
30130,d16bdf51,,,,,,5,0,1,0,0
30131,4d5d601d,,,,,,5,0,1,0,0
30132,17049a1f,,,,,4.0,5,1,0,0,0
30133,2604ee22,2.0,,,,,4,1,0,0,0
30134,8435f189,,,,,3.0,5,1,0,0,0
30135,5e493365,1.0,,,,,5,1,0,0,0
30136,d0cf1feb,2.0,,,,2.0,5,0,1,0,0
30137,161d6f21,1.0,,,,,4,1,0,0,0
30138,be78fd92,1.0,,,,,5,1,0,0,0
30139,0a4ac2b9,,,,,,5,0,1,0,0
30140,25f4e962,3.0,,,,,3,0,1,0,0
30141,1527d159,,,,,8.0,5,0,1,0,0
30142,a6b197d5,1.0,,,,21.0,5,0,1,0,0
30143,505ce58c,1.0,,,,9.0,5,1,0,0,0
30144,4f17bcf7,1.0,,,,,5,1,0,0,0
30145,c8595b3a,1.0,,,,,5,1,0,0,0
30146,590e38f9,1.0,,,,,5,1,0,0,0
30147,11e8a164,,,,,4.0,4,0,1,0,0
30148,e29abd6b,,,,1.0,3.0,4,1,0,0,0
30149,6b0af96c,,,,,,3,1,0,0,0
30150,6665dde2,2.0,,,,,5,1,0,0,0
30151,b404a313,,,,,,5,0,1,0,0
30152,89f57eed,1.0,,,,,5,0,1,0,0
30153,96260a26,,,,,,5,0,1,0,0
30154,f22d2170,1.0,,,,,5,1,0,0,0
30155,3cacf0f2,,,,,,5,1,0,0,0
30156,52ebb22d,1.0,,,,3.0,5,1,0,0,0
30157,83c1d88f,,,,,,5,0,1,0,0
30158,77ce9bcd,,,,,,5,1,0,0,0
30159,7d6a3cf6,,,,,1.0,5,1,0,0,0
30160,f62d88fc,3.0,1.0,0.3333333333333333,,3.0,5,1,0,0,0
30161,cc8d9d44,,,,,,5,1,0,0,0
30162,44cbae51,1.0,,,,,5,1,0,0,0
30163,1a0a0999,2.0,1.0,0.5,,26.0,5,1,0,0,0
30164,a8b033c6,,,,,,5,0,1,0,0
30165,492c30d9,,,,,3.0,5,0,1,0,0
30166,8724f729,,,,,,5,0,1,0,0
30167,95516ad6,,,,,,5,1,0,0,0
30168,3d4d5807,1.0,,,,,5,0,0,1,0
30169,17e798e6,1.0,,,,,5,0,1,0,0
30170,97797de2,1.0,,,,,5,0,1,0,0
30171,c418f4b2,1.0,,,,20.0,5,0,1,0,0
30172,85f9aff3,1.0,,,,,5,0,1,0,0
30173,d666dd46,,,,,3.0,5,0,1,0,0
30174,cd02ff84,2.0,,,1.0,,5,1,0,0,0
30175,f72bce8b,3.0,,,,2.0,5,1,0,0,0
30176,968ffdf5,,,,,2.0,5,0,1,0,0
30177,893cb5e3,1.0,,,,,5,0,1,0,0
30178,aec40703,1.0,,,,,5,0,1,0,0
30179,0756e3ad,,,,,,5,1,0,0,0
30180,032eb0b8,,,,,,5,0,1,0,0
30181,cfcc1ea2,2.0,,,,,5,1,0,0,0
30182,fa8b317d,1.0,,,,,5,0,1,0,0
30183,92751f2f,1.0,,,,,5,0,1,0,0
30184,9bd53fae,1.0,,,,,5,0,1,0,0
30185,29c814a8,,,,,,5,1,0,0,0
30186,6c6af3dc,2.0,,,,6.0,5,1,0,0,0
30187,48c14a63,1.0,,,,,5,1,0,0,0
30188,e6a303fc,,,,,,5,0,1,0,0
30189,e2ce8daa,1.0,,,,,5,0,1,0,0
30190,68fe8fc1,,,,,,5,1,0,0,0
30191,ba47139b,1.0,,,,4.0,5,0,1,0,0
30192,6206c8f6,1.0,,,,,5,0,1,0,0
30193,fab234eb,2.0,,,,,5,0,1,0,0
30194,f6368483,,,,,,5,1,0,0,0
30195,de7e7b10,1.0,,,,10.0,5,0,1,0,0
30196,da80f5df,1.0,,,,,5,1,0,0,0
30197,baa6da49,2.0,,,,24.0,5,0,1,0,0
30198,f5362821,2.0,,,,,5,1,0,0,0
30199,56d790a4,1.0,,,,,5,1,0,0,0
30200,0a00ddb7,1.0,,,,,5,1,0,0,0
30201,6c424b35,1.0,1.0,1.0,,13.0,5,1,0,0,0
30202,746e3b38,,,,,,5,0,1,0,0
30203,315c114b,2.0,1.0,0.5,,1.0,5,1,0,0,0
30204,5e92d4f3,,,,,2.0,5,1,0,0,0
30205,664b49f8,1.0,,,,,5,0,1,0,0
30206,2c9228b8,,,,,,5,0,1,0,0
30207,24aee929,1.0,,,,2.0,5,0,1,0,0
30208,2e4c28bb,1.0,,,,,5,0,1,0,0
30209,b97b4bcc,1.0,,,,,5,0,1,0,0
30210,f8b6b688,5.0,,,,3.0,5,0,1,0,0
30211,6cb7a3e3,,,,,2.0,5,0,1,0,0
30212,6daaab58,1.0,,,,,5,0,0,0,1
30213,4bdb1054,1.0,,,,1.0,5,1,0,0,0
30214,05566ef0,,,,,,5,0,1,0,0
30215,b6e78598,1.0,2.0,2.0,,1.0,5,1,0,0,0
30216,fd9de4d1,,,,,8.0,5,0,1,0,0
30217,b7d72ffe,3.0,,,,2.0,5,1,0,0,0
30218,00b6642b,1.0,,,,,5,0,1,0,0
30219,6f2ebc94,1.0,,,,4.0,5,1,0,0,0
30220,720b5f90,1.0,,,,7.0,5,0,1,0,0
30221,241f75e1,2.0,,,,2.0,5,1,0,0,0
30222,c7b90f94,,,,,9.0,5,0,1,0,0
30223,0acab653,1.0,,,,,5,1,0,0,0
30224,9b534b2e,,,,,,5,1,0,0,0
30225,77959ec8,1.0,,,,5.0,5,1,0,0,0
30226,49b686f1,1.0,,,,,5,0,0,0,0
30227,694179da,,,,,5.0,5,0,1,0,0
30228,fde8b41c,5.0,,,,22.0,5,0,1,0,0
30229,66dfd7c1,4.0,,,,1.0,5,1,0,0,0
30230,6a056c43,,,,,4.0,5,1,0,0,0
30231,10275431,2.0,,,,,5,0,1,0,0
30232,8a1f62bd,1.0,,,,2.0,4,1,0,0,0
30233,e2edd6f2,,,,,1.0,5,0,1,0,0
30234,6463a7ed,1.0,,,,3.0,5,0,1,0,0
30235,a9131a66,2.0,,,,,5,0,1,0,0
30236,9b7b87e5,1.0,,,,,5,0,1,0,0
30237,07709f79,,,,,,5,0,1,0,0
30238,4f03832e,,,,,,5,1,0,0,0
30239,bffc2535,1.0,,,,,3,0,0,1,0
30240,d67ebbab,,,,,,5,1,0,0,0
30241,23b5862f,1.0,,,,,5,0,1,0,0
30242,14abd6f7,1.0,,,,,5,0,1,0,0
30243,77a54cfa,2.0,2.0,1.0,,2.0,5,1,0,0,0
30244,fed1849f,1.0,,,,,5,0,1,0,0
30245,42d6440e,1.0,,,,,4,0,1,0,0
30246,c2667901,1.0,,,,,5,0,1,0,0
30247,e73718f6,,,,,,5,0,1,0,0
30248,eacf0cd4,,,,,,5,0,1,0,0
30249,a35f05be,,,,,,5,0,1,0,0
30250,a5c58b33,1.0,,,,,5,0,1,0,0
30251,231b033a,1.0,,,,,5,0,1,0,0
30252,537411d9,,,,,2.0,5,0,1,0,0
30253,8befb73a,,,,,,5,1,0,0,0
30254,edb333a0,,,,,,5,1,0,0,0
30255,18e77b0a,1.0,,,,9.0,5,1,0,0,0
30256,c715dba2,1.0,,,,,5,1,0,0,0
30257,896ee791,1.0,,,,,5,0,1,0,0
30258,b9c6ed9c,1.0,,,,,5,1,0,0,0
30259,f0827be0,1.0,,,,,5,1,0,0,0
30260,144625e3,1.0,,,,,5,1,0,0,0
30261,eea4b632,1.0,,,,,5,1,0,0,0
30262,b52cb5f8,2.0,,,,18.0,5,0,1,0,0
30263,a4ffc04c,1.0,,,,,5,1,0,0,0
30264,7906ead3,2.0,,,,10.0,3,0,1,0,0
30265,1809afb2,2.0,,,,,5,0,0,0,0
30266,898fc4e3,1.0,,,,1.0,5,1,0,0,0
30267,8f7f521a,1.0,,,,,5,1,0,0,0
30268,f901753a,1.0,,,,,5,0,1,0,0
30269,37333669,,,,,,5,1,0,0,0
30270,48d982ac,1.0,,,,,5,0,1,0,0
30271,9b90cd2f,,,,,,5,0,1,0,0
30272,34805a13,1.0,,,,,5,0,1,0,0
30273,33321fff,,,,,8.0,5,0,1,0,0
30274,772fea1f,1.0,,,,,5,0,1,0,0
30275,cb9165fb,1.0,,,,4.0,5,0,1,0,0
30276,53943251,1.0,,,,,5,1,0,0,0
30277,4e40b4db,1.0,,,,,5,0,1,0,0
30278,110a376c,1.0,,,,,5,0,0,0,0
30279,7bf9bba6,1.0,,,,,5,1,0,0,0
30280,bcedcb40,,,,,,5,0,1,0,0
30281,04993f2b,1.0,,,,,5,1,0,0,0
30282,262c9429,1.0,,,,,5,0,1,0,0
30283,32580874,1.0,,,,4.0,5,1,0,0,0
30284,ed5cb856,1.0,,,,,5,0,1,0,0
30285,abad3bb8,1.0,,,,,5,0,0,1,0
30286,20873140,1.0,,,,2.0,5,1,0,0,0
30287,c7593616,1.0,,,,,5,0,1,0,0
30288,3132cc86,1.0,,,,,5,1,0,0,0
30289,b5a813a9,,,,,1.0,5,0,1,0,0
30290,67267a98,1.0,,,,,5,0,1,0,0
30291,38b5c201,1.0,,,,,5,0,1,0,0
30292,55983e7b,1.0,,,,,5,0,1,0,0
30293,0a244e0b,1.0,,,,2.0,5,1,0,0,0
30294,9ce3c10d,6.0,,,,,5,1,0,0,0
30295,bfd13588,1.0,,,,6.0,5,0,1,0,0
30296,3d344a01,1.0,,,,,5,0,1,0,0
30297,247e3db1,1.0,,,,,5,0,1,0,0
30298,f9dd209d,1.0,,,,,5,1,0,0,0
30299,7c93931b,3.0,1.0,0.3333333333333333,,1.0,5,1,0,0,0
30300,7baad468,4.0,,,,12.0,5,0,1,0,0
30301,9b3a7ddd,3.0,,,,11.0,5,1,0,0,0
30302,ec93d5a2,4.0,,,,,4,1,0,0,0
30303,b7316902,1.0,,,,3.0,5,1,0,0,0
30304,1815738a,2.0,1.0,0.5,,6.0,5,1,0,0,0
30305,9325e31e,4.0,2.0,0.5,,16.0,5,0,1,0,0
30306,9a7e690f,1.0,,,,,5,1,0,0,0
30307,f03ea705,1.0,,,,,5,0,1,0,0
30308,fd93ff1c,1.0,,,,,5,1,0,0,0
30309,e7753162,,,,,2.0,1,1,0,0,0
30310,b6056d9d,1.0,,,,,5,0,1,0,0
30311,e69e1e16,1.0,,,,1.0,5,1,0,0,0
30312,d33fef1b,3.0,,,,,5,1,0,0,0
30313,5122b691,1.0,,,,,5,1,0,0,0
30314,4f801add,1.0,,,,2.0,5,0,1,0,0
30315,c8f86ff2,1.0,,,,8.0,5,0,1,0,0
30316,9ef1f7f7,1.0,,,,,5,1,0,0,0
30317,15a97b2b,1.0,,,,,5,1,0,0,0
30318,fce31fb9,2.0,,,,7.0,5,1,0,0,0
30319,7a5dc74c,1.0,,,,,5,1,0,0,0
30320,1227745f,1.0,,,,1.0,5,0,1,0,0
30321,a7ee5922,1.0,,,,,5,0,1,0,0
30322,3d010501,2.0,,,,,5,0,1,0,0
30323,93eb41ab,1.0,,,,2.0,5,0,1,0,0
30324,5a8a4d3e,,,,,,5,0,1,0,0
30325,c369c2f2,1.0,,,,,5,1,0,0,0
30326,fb8ab084,2.0,,,,,5,0,1,0,0
30327,45afe3f3,4.0,,,,,4,1,0,0,0
30328,1c1f8356,2.0,,,,,5,1,0,0,0
30329,d8ca1c88,3.0,,,,,5,1,0,0,0
30330,30610cd5,1.0,,,,,5,1,0,0,0
30331,70795951,1.0,,,,,5,0,1,0,0
30332,4aa48230,1.0,,,,2.0,5,1,0,0,0
30333,703e97f2,1.0,,,,4.0,5,0,1,0,0
30334,798985aa,1.0,1.0,1.0,,,5,1,0,0,0
30335,4c4888a3,3.0,,,,2.0,5,0,1,0,0
30336,bea8b75d,1.0,,,,1.0,5,1,0,0,0
30337,990232cf,2.0,,,,15.0,5,0,1,0,0
30338,a0c35867,1.0,,,,,5,1,0,0,0
30339,0ea83176,1.0,,,,,5,0,1,0,0
30340,76e43753,1.0,,,,,5,1,0,0,0
30341,f0fb65f6,1.0,,,,1.0,5,1,0,0,0
30342,94e8c9d8,1.0,,,,,5,1,0,0,0
30343,48658458,1.0,,,,5.0,5,1,0,0,0
30344,6aa9e5e7,1.0,,,,,5,1,0,0,0
30345,1f7dded2,2.0,,,,84.0,4,0,1,0,0
30346,5f7edfb8,1.0,,,,4.0,5,0,1,0,0
30347,69161a89,1.0,,,,,5,1,0,0,0
30348,26e915fe,1.0,,,,7.0,5,0,0,1,0
30349,7fe27ed2,1.0,,,,,5,1,0,0,0
30350,38371361,1.0,,,,,5,1,0,0,0
30351,8ddebe0b,1.0,,,,,5,1,0,0,0
30352,be2feef0,2.0,1.0,0.5,,,5,1,0,0,0
30353,41ab6b40,3.0,,,,3.0,5,1,0,0,0
30354,dbd9c14f,1.0,,,,,5,0,1,0,0
30355,9cf44392,1.0,,,,,5,0,1,0,0
30356,068c6888,2.0,,,,6.0,5,1,0,0,0
30357,e2c668bf,1.0,,,,,5,1,0,0,0
30358,efb88f8e,1.0,,,,,5,0,1,0,0
30359,a95b1c3d,2.0,,,,,5,0,0,1,0
30360,9ee4e1ac,1.0,,,,,5,0,1,0,0
30361,4018ee07,1.0,,,,,5,1,0,0,0
30362,aa60438c,1.0,,,,,5,1,0,0,0
30363,0299c90c,,,,,2.0,5,1,0,0,0
30364,75358fb9,1.0,,,,,5,1,0,0,0
30365,dcd8ecc0,1.0,,,,2.0,5,0,1,0,0
30366,3f167f25,3.0,,,,6.0,5,1,0,0,0
30367,3030789d,,,,,,5,1,0,0,0
30368,752b06d4,1.0,1.0,1.0,,,5,0,1,0,0
30369,4c483187,2.0,,,,11.0,5,1,0,0,0
30370,6807dd34,1.0,,,,,5,0,1,0,0
30371,6234b36e,1.0,,,,2.0,5,0,1,0,0
30372,1dd9c462,1.0,,,,,5,1,0,0,0
30373,76c8201f,1.0,,,,19.0,5,0,1,0,0
30374,ca019d04,2.0,,,,,5,1,0,0,0
30375,be320cf7,,,,,1.0,5,0,1,0,0
30376,4e9b1714,5.0,,,,,5,0,1,0,0
30377,06a4dc8f,1.0,,,,,5,1,0,0,0
30378,3121ce29,3.0,,,,7.0,5,0,1,0,0
30379,3b11156e,1.0,,,,10.0,5,0,1,0,0
30380,e4ba7601,1.0,1.0,1.0,,,5,1,0,0,0
30381,be89369e,4.0,,,,,5,0,1,0,0
30382,7a8ab0aa,1.0,,,,,5,0,1,0,0
30383,9bdce392,1.0,,,,,5,1,0,0,0
30384,a32a2907,1.0,,,,,5,0,1,0,0
30385,5c3bc5e5,1.0,,,,,5,1,0,0,0
30386,11311a0d,1.0,,,,,5,1,0,0,0
30387,b52051b8,1.0,,,,,5,0,1,0,0
30388,42e5340b,1.0,,,,,5,0,1,0,0
30389,192716b4,2.0,,,,1.0,5,0,1,0,0
30390,4e55ce3a,1.0,,,,,5,1,0,0,0
30391,11ee8659,1.0,,,,,5,1,0,0,0
30392,e7bc2617,6.0,1.0,0.16666666666666666,,30.0,5,1,0,0,0
30393,12dfed2b,1.0,,,,,5,1,0,0,0
30394,875c04d7,1.0,,,,,5,1,0,0,0
30395,234fcbbd,2.0,,,,,5,1,0,0,0
30396,c440706a,1.0,,,,7.0,5,0,1,0,0
30397,a2f96e5d,1.0,,,,,5,1,0,0,0
30398,c42c093f,,,,,,5,1,0,0,0
30399,aefa4132,2.0,,,,4.0,5,1,0,0,0
30400,0c55d921,3.0,,,,,5,1,0,0,0
30401,4667849f,1.0,,,,,5,0,1,0,0
30402,3f61d489,1.0,,,,,5,1,0,0,0
30403,e4eb5526,1.0,,,,1.0,5,0,1,0,0
30404,ee006516,1.0,,,,,5,0,0,1,0
30405,821c7a53,1.0,,,,,5,0,1,0,0
30406,f111806a,1.0,,,,,4,1,0,0,0
30407,e7273eae,1.0,,,,,5,0,1,0,0
30408,a820665d,1.0,,,,2.0,5,1,0,0,0
30409,ced02445,1.0,,,,,5,0,1,0,0
30410,722e67a7,1.0,,,,,5,1,0,0,0
30411,f253b310,1.0,,,,,5,1,0,0,0
30412,ba92ccda,1.0,,,,2.0,5,0,1,0,0
30413,ecdf170c,1.0,,,,,5,1,0,0,0
30414,2b63cb7c,1.0,,,,,5,0,1,0,0
30415,bb66d55f,1.0,,,,,5,0,1,0,0
30416,9330b532,,,,,,5,1,0,0,0
30417,6bf81d37,1.0,,,,,5,1,0,0,0
30418,39debede,1.0,,,,1.0,5,1,0,0,0
30419,e0e3bfc7,1.0,,,,,5,1,0,0,0
30420,17b02b50,1.0,,,,,5,0,1,0,0
30421,6390eb7f,1.0,,,,,5,1,0,0,0
30422,1d77bdf9,1.0,,,,6.0,5,0,1,0,0
30423,a086cc0c,1.0,,,,,5,0,0,0,1
30424,d0c30b1f,1.0,1.0,1.0,,,5,1,0,0,0
30425,e03118ed,,,,,,5,0,1,0,0
30426,857e408d,1.0,,,,,5,1,0,0,0
30427,cbf72733,1.0,,,,,5,0,1,0,0
30428,fb0c434b,1.0,,,,,5,0,1,0,0
30429,80ce7a58,1.0,,,,,5,1,0,0,0
30430,6fbef9cb,1.0,,,,3.0,5,0,1,0,0
30431,3a7adb50,1.0,,,,,5,1,0,0,0
30432,abbcf44f,1.0,,,,,5,1,0,0,0
30433,6f8869bd,1.0,,,,,5,0,1,0,0
30434,dd53d3e8,1.0,,,,,5,1,0,0,0
30435,5d72499f,3.0,,,,,5,1,0,0,0
30436,9a2ec4df,,,,,,5,1,0,0,0
30437,be459921,2.0,1.0,0.5,,3.0,5,1,0,0,0
30438,316358ed,2.0,,,,,5,0,0,1,0
30439,993ac67f,1.0,,,,,5,0,1,0,0
30440,5c2067c9,,,,,6.0,4,1,0,0,0
30441,63ce14aa,1.0,,,,7.0,4,1,0,0,0
30442,2d9ab186,,,,,2.0,3,1,0,0,0
30443,74639236,,,,,24.0,5,1,0,0,0
30444,59d5e25e,1.0,,,,,5,1,0,0,0
30445,95659baa,1.0,,,,,5,0,1,0,0
30446,06aeda65,,,,,,5,1,0,0,0
30447,11490c75,,,,,,5,1,0,0,0
30448,8635963e,1.0,,,,,5,0,1,0,0
30449,d29a104d,,,,,,5,0,1,0,0
30450,0e258167,2.0,,,,,5,1,0,0,0
30451,4504bef1,9.0,3.0,0.3333333333333333,,16.0,5,1,0,0,0
30452,09fdf852,1.0,,,,,5,1,0,0,0
30453,4d3e3e4a,1.0,,,,18.0,5,0,1,0,0
30454,61a43afc,,,,,,3,1,0,0,0
30455,60105991,1.0,,,,,5,0,1,0,0
30456,1dec914f,3.0,1.0,0.3333333333333333,,1.0,4,1,0,0,0
30457,2abc0437,,,,,3.0,5,1,0,0,0
30458,0e1ff7c6,,,,,,5,0,1,0,0
30459,34980994,,,,,,5,0,1,0,0
30460,8e87ddc1,1.0,,,,,5,0,1,0,0
30461,cf3998cd,3.0,,,,,5,1,0,0,0
30462,d895fb7e,2.0,,,,,3,0,1,0,0
30463,e37f92f7,,,,,,5,1,0,0,0
30464,a04b91a8,,,,,,5,1,0,0,0
30465,1dfc95a9,,,,,5.0,4,0,1,0,0
30466,b018ab27,1.0,,,,,5,0,1,0,0
30467,a896b933,1.0,,,,,5,1,0,0,0
30468,5812a48c,2.0,,,,,5,0,1,0,0
30469,a5203344,1.0,,,,,5,0,1,0,0
30470,d765a5df,1.0,,,,14.0,4,1,0,0,0
30471,8317db3c,2.0,,,,,5,0,1,0,0
30472,993f5bdf,1.0,,,,,5,1,0,0,0
30473,7e100905,3.0,1.0,0.3333333333333333,,12.0,4,1,0,0,0
30474,75c3cac8,,,,,,5,1,0,0,0
30475,aa81e142,1.0,,,,,5,0,1,0,0
30476,7fc64f36,,,,,,5,1,0,0,0
30477,2f4f8282,1.0,,,,,5,0,1,0,0
30478,3ee48a84,,,,,,5,0,1,0,0
30479,7ee9b9a1,1.0,,,,,5,1,0,0,0
30480,e223b7c9,2.0,,,,2.0,5,0,1,0,0
30481,efccdb74,1.0,,,,2.0,5,0,1,0,0
30482,40d5d3a5,1.0,,,,7.0,5,1,0,0,0
30483,cfdea2ea,1.0,,,,,5,1,0,0,0
30484,9653b68b,1.0,,,,,5,1,0,0,0
30485,40374e89,2.0,1.0,0.5,,,5,1,0,0,0
30486,05477b14,1.0,,,,,5,1,0,0,0
30487,de5d7884,1.0,,,,,5,0,1,0,0
30488,3c1f6a2a,5.0,3.0,0.6,,1.0,5,1,0,0,0
30489,2d385e49,1.0,,,,,5,1,0,0,0
30490,cf75c512,1.0,,,,,5,0,1,0,0
30491,15fcd3fe,1.0,,,,,5,0,1,0,0
30492,10a7bcf0,2.0,,,,,5,1,0,0,0
30493,85fe2928,1.0,,,,,5,1,0,0,0
30494,b3f3e612,1.0,,,,,5,1,0,0,0
30495,27f5ac6a,1.0,,,,,5,1,0,0,0
30496,7ee9a550,1.0,,,,,5,0,0,1,0
30497,02f2b7b1,1.0,,,,2.0,5,1,0,0,0
30498,32316356,1.0,,,,,5,0,1,0,0
30499,a927b561,1.0,,,,,5,1,0,0,0
30500,88f8fde8,1.0,,,,,5,0,1,0,0
30501,b6f31498,1.0,,,,,5,0,0,0,0
30502,99c98b94,1.0,,,,,5,0,1,0,0
30503,a43b8c47,1.0,,,,,5,0,1,0,0
30504,fac1328c,1.0,,,,,5,0,1,0,0
30505,f45242a0,1.0,,,,,5,1,0,0,0
30506,9841b0c5,1.0,,,,,5,0,1,0,0
30507,82bf8de2,3.0,,,,,4,1,0,0,0
30508,23c8875d,3.0,,,,,5,1,0,0,0
30509,7a9f9965,2.0,,,,,5,0,1,0,0
30510,c2712618,,,,,,3,0,1,0,0
30511,aef1e753,1.0,,,,1.0,5,1,0,0,0
30512,44c98334,3.0,1.0,0.3333333333333333,,,5,1,0,0,0
30513,34eea827,1.0,,,,,5,0,1,0,0
30514,e2ffa909,1.0,,,,,5,1,0,0,0
30515,d699ed3b,1.0,,,,2.0,5,0,0,0,0
30516,15fc0d34,1.0,,,,,5,0,1,0,0
30517,023039b3,1.0,,,,,5,1,0,0,0
30518,70c9e92e,1.0,,,,,5,1,0,0,0
30519,25e7f1a7,2.0,,,,14.0,3,0,1,0,0
30520,a6da2dfe,3.0,,,,,5,1,0,0,0
30521,0b296376,1.0,,,,,5,0,0,0,0
30522,d8a32224,,,,,,5,0,1,0,0
30523,2a3dcf52,1.0,,,,,5,0,1,0,0
30524,c3785afc,1.0,,,,,5,0,1,0,0
30525,88b198e4,1.0,,,,,5,0,0,0,0
30526,afbef817,1.0,,,,,5,0,1,0,0
30527,c1d982f1,1.0,,,,,5,0,1,0,0
30528,3cfcb39c,1.0,,,,7.0,5,0,0,1,0
30529,7f9771cd,1.0,,,,,5,0,1,0,0
30530,203dda70,1.0,,,,16.0,5,0,1,0,0
30531,9ca5a7f0,2.0,,,,,5,1,0,0,0
30532,50e16a8a,2.0,,,,,5,1,0,0,0
30533,732ab71b,1.0,,,,,5,0,1,0,0
30534,d8b95c9d,1.0,,,,,5,0,1,0,0
30535,4dc85e96,1.0,,,,,3,0,1,0,0
30536,8e5de4be,2.0,,,,,5,1,0,0,0
30537,598b564e,1.0,,,,,5,0,1,0,0
30538,7af97ccf,1.0,,,,1.0,5,0,1,0,0
30539,1ec5f58a,1.0,,,,,5,1,0,0,0
30540,739a64ad,1.0,,,,,5,0,1,0,0
30541,d8d243b9,2.0,,,,,5,0,1,0,0
30542,8518ef0b,1.0,,,,,5,0,1,0,0
30543,99be226a,3.0,,,,,5,0,1,0,0
30544,d84be75c,2.0,,,,,5,1,0,0,0
30545,a7ea1baa,1.0,,,,2.0,5,1,0,0,0
30546,246a77a7,,,,,,5,1,0,0,0
30547,f058a8ae,1.0,,,,2.0,5,0,1,0,0
30548,d3273380,5.0,,,,10.0,5,0,0,1,0
30549,f185ef4c,1.0,,,,,5,0,1,0,0
30550,68916b87,4.0,,,,7.0,5,0,1,0,0
30551,ba069d2a,1.0,,,,1.0,5,1,0,0,0
30552,579230e6,3.0,,,,,5,0,0,0,0
30553,8e988426,1.0,,,,9.0,5,0,1,0,0
30554,e1f46bc3,3.0,,,,,5,0,1,0,0
30555,31bca652,1.0,,,,,5,1,0,0,0
30556,6be15483,1.0,,,,16.0,5,1,0,0,0
30557,cefe0fe6,1.0,,,,8.0,4,0,1,0,0
30558,428f661b,1.0,,,,,5,0,1,0,0
30559,b5603c1e,2.0,1.0,0.5,,,5,1,0,0,0
30560,ec2c8836,1.0,,,,,5,0,1,0,0
30561,0e08e1d1,1.0,,,,,5,0,1,0,0
30562,656d3683,4.0,,,,,5,0,1,0,0
30563,f5a9cfd3,2.0,,,,,5,1,0,0,0
30564,3fc34d64,2.0,,,,,5,0,1,0,0
30565,51c4b23b,1.0,,,,,5,1,0,0,0
30566,27dac0f9,1.0,,,,,5,1,0,0,0
30567,937625b4,1.0,,,,,5,0,1,0,0
30568,48da7c7c,2.0,,,,5.0,5,0,1,0,0
30569,eb574b4e,1.0,,,,1.0,5,0,1,0,0
30570,4a5197b4,1.0,,,,,5,1,0,0,0
30571,2629e228,1.0,1.0,1.0,,,5,1,0,0,0
30572,f36a82b4,3.0,,,,,5,0,1,0,0
30573,e96cec24,1.0,,,,,5,1,0,0,0
30574,727dbab5,3.0,,,,,3,1,0,0,0
30575,5ff5698d,1.0,,,,9.0,5,0,1,0,0
30576,23d312a6,1.0,,,,,5,0,1,0,0
30577,7fecf092,,,,,1.0,5,0,1,0,0
30578,ddc17269,1.0,,,,,5,1,0,0,0
30579,68947cc5,1.0,,,,,5,0,1,0,0
30580,a9d65068,3.0,,,,,5,0,1,0,0
30581,22369d58,2.0,,,,2.0,5,0,1,0,0
30582,ed714ad0,7.0,,,,,5,0,1,0,0
30583,88e19271,1.0,,,,,5,0,1,0,0
30584,70238d57,1.0,,,,,5,0,1,0,0
30585,dc22c77b,1.0,,,,,5,0,1,0,0
30586,ca4bf6a6,1.0,,,,,5,0,1,0,0
