"person","origen_usuario"
"94a50c33",1
"c93e9334",2
"6389a33b",3
"ebf8850b",3
"7d8c746d",3
"4c8d1f9b",0
"d1e820d3",1
"5934e3cb",3
"590bdc46",3
"d1a1eb9f",3
"2a5a9e07",3
"07fe25b4",2
"b722c483",0
"16a27ca9",3
"1a62dd70",3
"6d9b1750",3
"c1b84f8d",3
"86844806",1
"d5e618d5",3
"da5d15df",3
"2d900ec8",3
"3ce16f43",3
"d7b376b1",3
"2f0b402a",3
"557c2221",2
"aa722230",3
"634034fc",4
"6f8207b8",2
"bea3215e",3
"25da2736",3
"a8414a28",1
"659bcf5d",3
"7f7ca99a",1
"29b30e2b",1
"9eebe465",3
"f15f8aa0",3
"0c962c1c",3
"3fd0ac8f",3
"be61d254",2
"3b45b7eb",4
"a6f16520",3
"0d5eb518",3
"384295d8",2
"f4dba4f0",3
"e5b914ec",0
"5e13e5cf",3
"459ad003",3
"d020d327",3
"af88c806",1
"94e2468d",3
"f24925ad",3
"509c1fed",3
"ff74a1ea",3
"f43d9312",2
"e6087c60",3
"05e135bf",3
"146d9687",1
"0b0c8c25",2
"be4c049c",3
"edf88b47",3
"376b4a5e",3
"2cbc828b",2
"77c28153",3
"e254a541",3
"af2e8b05",3
"adb565ee",3
"b4e3e73b",2
"4e12a4e1",3
"f8e702c2",2
"a633fa9e",3
"f477d8d1",3
"66f03f19",3
"c0fb4a6c",1
"b7962c10",3
"546e29f0",3
"71effa61",3
"c1f20185",1
"8ee787a2",3
"f2c66f79",3
"dd8d7cf2",3
"2c8422f9",3
"e2730909",2
"c9c822d0",3
"9eaebb67",1
"e07228c9",3
"14035333",3
"31f6a5f2",3
"4ac31abe",3
"1fad1eec",3
"5663c5d0",2
"44a38963",2
"c89cd18d",3
"f9a8f9e0",0
"2b8d93a1",0
"e251c837",4
"b6687a06",3
"63476f1c",3
"859316f3",3
"931c2222",3
"5f8fedd6",1
"3aed590c",3
"3c2da6d4",1
"b0000ce0",3
"30ba2be5",3
"75e2fb32",3
"5b30dff8",3
"43a59fd4",3
"ab5c5fe7",1
"ebf330a5",1
"0f0e1c96",3
"ca5998f2",3
"f47da75a",3
"519420f1",3
"ff5bd3ac",3
"f0b045ac",3
"127018aa",1
"c6077624",4
"ac19fca6",3
"1e70fd98",3
"9a8d514e",3
"3f62073e",1
"2c747ec0",3
"aa88f4a6",4
"f18792fe",3
"0b3e6f67",3
"b5e6a5cc",3
"a3a8a026",3
"2275d541",1
"4345d3a5",3
"5fee91c2",3
"cfc02a33",3
"5a5696aa",3
"0e7ecc96",4
"2d527f12",3
"10a596e5",3
"5f9fa056",1
"da9953af",3
"601718f8",3
"74a1f78b",0
"83308552",3
"c89b713e",3
"e1d40d1f",2
"50849726",3
"f49a5f19",3
"13dc1b0a",3
"a5889bf5",2
"d9693709",0
"89a518e2",3
"90454037",3
"112dc4d0",3
"71f4aadc",3
"a32e4147",1
"8e797acf",3
"ec1901ff",3
"249447e0",1
"ad2decb2",3
"66af9ffc",1
"94387bba",3
"a190c061",3
"ca0332c4",0
"e7e38563",3
"ff78efdd",3
"4a187474",3
"ad29e058",1
"f01f706e",1
"9d0f4334",3
"b167663e",3
"62b5cfbd",1
"10dba738",3
"0a541da1",3
"7eb4f5d0",1
"7110ec7c",3
"1cd3c631",1
"4dd01030",3
"92350f2d",3
"f6097961",3
"79d0845c",3
"e9bce3d4",3
"a610918e",3
"a6d7a3c6",2
"06892aa4",3
"63c52f02",4
"e9730e50",3
"d069f7a7",3
"f669cd16",1
"08b4a20d",2
"422438f8",3
"05bd7ac9",3
"3c1e60b6",0
"d3dfa04e",3
"da16dd4c",1
"ef2c3f72",3
"862672bd",4
"709f8e2f",3
"b0967571",3
"2a8b88bc",1
"13779958",3
"56d759f8",3
"82ac5953",3
"335cc42d",4
"54a1e727",3
"f5493570",3
"75d774b8",3
"3392c081",3
"c7c451c8",3
"58ecf69c",0
"908ebda5",3
"11d2a554",3
"4be90d91",3
"326c83e8",3
"8472d271",1
"7d8a8c1b",2
"d9f699d1",3
"56018a9c",3
"af2f1cd0",3
"d715e839",0
"15378f69",1
"f4297c6b",3
"92809839",3
"8e31abae",3
"95017572",3
"90480f52",3
"5972fcfb",3
"323ea070",1
"80aab439",2
"500e7fd3",4
"8458ef47",3
"988e5549",3
"1f3a63e6",1
"3a62be6b",3
"5f884a81",3
"bcf13152",3
"c379b5fd",4
"2f02a126",3
"163b03ba",3
"3764203f",1
"35d64de6",1
"895c55f8",3
"563c44ce",3
"e04ea15f",1
"c85bd0cb",3
"c077f888",3
"15816667",3
"cc3f2f2e",3
"318441a7",4
"7605a839",2
"44888a63",3
"430447d4",1
"e97f2efc",2
"a6c5b8de",3
"bead554e",3
"0e65ac2f",3
"33b2c423",2
"f7836f71",3
"1b649af9",3
"ad782806",3
"a05ada96",2
"320a81e7",0
"9e5acf69",2
"b1422615",3
"f3ee479b",3
"23148a86",3
"8c42baad",1
"6e12f52e",3
"fac89ad1",3
"aafe67e8",3
"d98aa1fe",3
"61c3624e",3
"1d4c29e0",3
"be194d9d",3
"b06dc540",3
"3510939c",4
"826290a7",3
"f71ea4e7",1
"8dfac24a",1
"e0becde0",3
"029e25de",2
"164d9c40",3
"545010f6",3
"428abbb3",1
"b25ee5bf",3
"48b8d544",3
"94b930de",3
"33f6823d",1
"8e2ea6e3",1
"6b90fcbf",0
"e3450eb0",2
"93adaf9d",4
"799523ea",4
"f3de2534",1
"8566c65d",4
"8824055d",3
"455ee0a6",2
"e8918ad4",1
"43653fe3",3
"f931345f",3
"087a68e3",4
"61d978bd",2
"f7fce55c",1
"3412c047",3
"2eac450a",2
"34bf216d",2
"0773ee15",3
"631df895",1
"f5cddfa2",3
"36c28e0b",1
"daab7b66",3
"5df33176",4
"75c3cc0f",3
"34908ad8",0
"4358de71",1
"35f63ef3",3
"6a43f2c9",3
"3a737d46",3
"5a31be88",3
"9574b6c5",3
"57c78c8a",3
"9f85dcf8",3
"9d61d80c",1
"919633ca",3
"2db6b3a9",3
"5f6648ff",3
"74211d56",3
"165a5bed",2
"7004bed1",3
"8cd098fc",3
"b8ed54f2",3
"97e0ad7e",4
"d78537eb",3
"8b5d11e2",3
"01102549",0
"1e1c2331",0
"ff2c02d6",4
"637bb1e1",3
"f1c5ca07",1
"b59ced35",3
"0378916d",3
"5474b0cd",4
"ca353f47",1
"11b4e0fc",1
"7279b285",3
"07b0a7a8",0
"be7a53e0",3
"30cabeae",3
"01126aa4",3
"8ddbc8f2",4
"ba0681ee",1
"1df1f696",3
"c9e8193e",3
"5da9f181",3
"8054cdeb",2
"05bdae94",3
"b79ee4dd",1
"012af91b",3
"3ab1be62",1
"d46e8608",3
"56447505",1
"c80577ed",2
"d37355a7",3
"df22fe43",3
"91f4a9b7",3
"892a600f",2
"9ed51fcd",1
"563b7706",3
"e0b53895",3
"c5cdd194",3
"fd8eba2e",0
"236ffa68",3
"8beab7f3",2
"f099c299",1
"a8a0dc6e",4
"9ec2ded5",3
"f265dece",1
"93c0379d",1
"eabf9248",0
"261cf35e",3
"807fb533",3
"aee1c147",2
"3b7364c6",3
"99d52ba4",3
"e22832ac",3
"7f65e515",3
"114f8401",1
"921f07c2",3
"0343534b",3
"762f65d8",1
"c450c9ce",3
"38975bba",0
"33b93902",3
"f990f613",3
"a89f9c68",3
"1253f42a",3
"2396649f",2
"7c2911d0",3
"075f8c45",3
"1c90d821",3
"bd879b6a",3
"756c8de8",3
"b392ec8d",3
"a4f586da",3
"6ae534b3",3
"25ee600f",1
"60e8c3ec",3
"ab8a2000",3
"2a4f3215",3
"3f7b5a6e",4
"e15c5ad5",2
"51972cdf",3
"2b311d2b",3
"0b777bb8",3
"20552ef0",3
"3a118d05",3
"2c79ad79",1
"b36126c6",3
"70eb4f21",3
"01b91332",3
"73fd9cb3",0
"88c27a1e",1
"d992574e",3
"5628471e",1
"dd5a313a",2
"4c5e8526",3
"f29a4e3b",3
"e8655740",3
"9cdca58a",3
"f21330d9",3
"da9c7863",3
"038e3cd5",3
"743dec43",3
"03f9eb63",3
"3621a5bd",3
"d27b796c",4
"7bdc90ec",3
"36846c04",3
"36a16e32",3
"1db28990",3
"0ae82bdd",3
"13849bad",3
"ed63409a",3
"c374282b",3
"9150e0f6",3
"c152674e",2
"ff75820c",3
"f7693a5e",3
"8ea2ce62",3
"c5ee7a0d",3
"a97ab84e",1
"ef04983c",3
"cb831c22",3
"06c5a2ff",3
"7010f218",0
"c58ad370",3
"d5e5ffd6",1
"570b4848",4
"0d80991e",3
"d3a3509b",1
"7712e3c7",3
"ecb947e4",3
"b0a0ece5",2
"55905680",3
"9f82046c",3
"dc4f77c9",3
"1885465c",3
"82aa4f2a",1
"70f8ac47",3
"7e37a3d1",2
"9db69ba0",3
"42e34a51",3
"fc4c906c",3
"880e9e70",3
"3a125f16",2
"94f3e42c",3
"ff5120d3",3
"2fad0466",3
"dc76505e",1
"372d4d84",2
"71cdba2c",3
"c402f45c",2
"c0508995",0
"5318c78f",3
"136c6d07",3
"b43f6549",3
"07b331d6",4
"2e0f9068",2
"62d7a2f6",3
"b82e06da",1
"562bb97c",1
"8935b71e",3
"71c701bb",1
"78113d31",3
"65b201a4",3
"66501626",3
"e78e8eca",4
"f67fe46c",3
"a9236ad7",3
"4cb88793",3
"04d2d0ee",3
"2e687452",1
"50791796",1
"ec514524",3
"af9576cb",3
"700dc40c",2
"09088303",3
"26281df3",3
"d820db7d",3
"34fa5bf3",1
"1e457775",3
"b48f1b71",1
"b6af48f2",3
"25b9cb0d",3
"e40a26c0",3
"ec0b76c4",3
"f7c2a491",3
"7e6f17bd",3
"c99d7f7d",3
"5a665b50",3
"2df4783b",3
"1344d71d",0
"db6d1566",0
"da89b993",3
"60559704",3
"c1a4272b",0
"3db17a3f",4
"835c7979",3
"68359360",1
"cc68d4bd",3
"baafddc6",3
"aa0cccb2",3
"04034ae8",1
"0b9d1285",1
"d14aacc5",1
"2055d172",1
"68b5de4f",3
"6d9f7f34",3
"e4a9330d",3
"4631c444",3
"68b4390e",3
"cf45f169",3
"d4a217c5",3
"0962d3f9",3
"af54b386",4
"11bfb1ea",3
"c8bb9b7b",3
"26bf0937",1
"03f9455b",2
"edd409c3",3
"e6b4e9c6",3
"8ed384c5",4
"52ab7777",3
"dc14b75a",3
"f6bb58e9",1
"a0cfe9e4",1
"89c09407",3
"92b6869c",3
"f1b363c4",3
"2631635b",4
"850e4f6f",1
"e6969dc4",3
"b3c664b2",3
"e7e2680f",3
"e134b400",2
"4c53ed72",3
"5140f4df",3
"bb4c9363",0
"9b34d13e",3
"d37ce75a",3
"2a2ba1fd",3
"de39dc77",1
"a5a76192",2
"a4a5f728",3
"05e298fd",3
"8468c18f",3
"80285950",4
"8e5904a8",3
"952ea9d0",3
"4b223971",1
"b814fd8d",3
"aba305b5",0
"3f16c0aa",3
"bf707517",3
"5963213e",1
"9ef2e6d9",2
"3589f574",3
"50b6c29b",1
"fd882d99",3
"82bbe0b8",3
"ac461d4f",1
"3101a26c",3
"7c3f7250",3
"86a837b1",3
"52978d54",3
"46dc33db",3
"54daf07f",1
"aa974a9b",3
"96f2a893",3
"4daaa3ca",3
"6320ec96",3
"f56a8cb3",0
"9a15a1c1",1
"c0816734",1
"52726d33",3
"0234e8f5",3
"d425ead0",3
"605ca785",3
"0e0b4547",4
"bf12e634",2
"fab61f7c",1
"0a24b65b",3
"d1c9dcf8",3
"0f5f453f",3
"3649e699",3
"45fd7f7e",3
"ac7c4ab4",3
"8e0ddf68",3
"49a64927",3
"5f5de024",3
"50f2722a",2
"4d890ebf",3
"5b8ca7fe",3
"8a708975",1
"7a71cb3c",2
"85a72edb",3
"c341ebbd",2
"c2086083",3
"d00404d2",3
"ca77369f",3
"ef5b32ac",3
"bd62ba8d",3
"73827ee1",1
"1e121e0c",3
"1c52faf3",4
"007ddac1",3
"c5ae7c94",3
"9beb1ce6",4
"351eefd8",1
"973d2508",3
"aafb63d6",3
"cf404d04",3
"d5721d84",3
"cdb18768",3
"ef60d975",3
"f62a535d",1
"711d4ee8",1
"54b19674",1
"dfa4d5fa",3
"c41f06cf",3
"c34e2569",3
"2672774b",3
"a62325a3",3
"f985cbbf",3
"bcdd3829",3
"9bb95e61",3
"e73e16f1",1
"fafd1dcc",3
"46c9f36b",3
"28b3b577",3
"9ac0a6d9",3
"671fe85c",3
"22719159",3
"2cd4e2f4",0
"56487ae7",3
"39336331",2
"577293ad",1
"bb5636d1",1
"e6269186",3
"1efd9852",2
"7ad4b84a",3
"e3082b9d",0
"d3bd3bc2",3
"b12cea63",3
"2cb222f8",3
"7d97ce21",2
"b75d69a8",2
"c2312c9f",3
"bb6e6665",3
"2f67227b",3
"cca7889e",0
"f4fa4406",3
"1bb0e8cc",1
"6089561e",1
"100171ff",3
"b1a836ea",4
"8c4513c9",2
"2d0ff516",3
"c3e46ad4",2
"3b6239aa",3
"e9b46d27",1
"9bf1f02c",3
"040f38ba",1
"be43e600",3
"bff3ba8e",3
"6ce673a3",3
"ee781e5d",3
"8c7bb03d",3
"86fd157d",4
"d76783e2",4
"02c2eb63",0
"0e6da2bd",2
"c0094b25",3
"d2ea6d83",1
"64ad3959",3
"b3e85d11",3
"56695c10",1
"5a32613d",0
"2ddbe322",3
"e9eb6c58",3
"f6dbd02d",3
"b09beb28",3
"0f8f4d22",3
"011fef85",3
"ddc7b3b1",3
"5c44e011",4
"63d52455",2
"fe56e0dc",0
"f1ad8211",3
"67eaa758",1
"b0aa0efb",1
"fd03bee8",3
"d7f4b3e8",3
"3c5fdd9d",2
"5420bb27",3
"9a6e126c",4
"c03636c8",3
"03490d00",3
"a99f2cc8",3
"fb526a84",3
"207710a6",3
"003dd965",4
"4384f9f6",3
"d850a0db",1
"b469e90f",4
"aa2b1988",2
"d70002db",4
"1b431a4b",3
"31d7a1fe",4
"b929c1c7",0
"f4c02868",3
"f3d9a7e1",4
"d177a9d8",1
"502a36e5",3
"6e6a62a9",3
"2b28ef66",1
"9d87b5c1",3
"38b9015b",3
"1e40ae23",3
"25a22ef2",3
"1e626f5e",1
"7c0aab3d",3
"75567155",1
"ad6e5e79",3
"e8fc4353",1
"e8e8f153",1
"80b818e6",3
"763201b5",1
"5ea400dd",4
"239e8e01",3
"1aaed8de",3
"96afedb6",2
"11df841d",1
"3c85cf12",1
"218e00a8",3
"cfb43ad9",4
"ff906750",3
"e6ce04f9",1
"6b14b3f0",3
"8a022ffe",2
"fc021a12",3
"38e920d5",1
"f7c0f7be",0
"d92c183b",0
"16068469",4
"2a047e7f",3
"655f256b",4
"28ebc7d2",3
"49136e92",3
"e1cc6c75",3
"9bbf9588",3
"1ca683f1",4
"30011245",1
"2a59c69b",3
"30502dca",3
"22faa932",0
"f9e3ed98",3
"75b74852",3
"e3f4a0a6",4
"b3de63eb",3
"5826fb94",3
"3ef703f3",1
"c15ec1b7",4
"8647470d",3
"0d4f05d7",2
"f35a6421",1
"ad7ecb4a",1
"8b658791",2
"5a382811",1
"9751c261",3
"fe0f3ca5",3
"378a8645",3
"9baf02b5",1
"d3e38d69",3
"621db8af",1
"2602bd8e",3
"44a8f842",4
"29203846",2
"ff3b5ff0",3
"e3610837",1
"4a20258e",1
"49967f54",3
"f5dc4b4c",4
"4888a205",4
"c6f8d938",3
"baef1b53",3
"b7bbcb47",2
"a89a8d08",2
"3b21c58b",0
"889a2ed9",0
"777257c8",1
"59e0f01c",3
"3952e5d3",3
"5dc268fa",1
"21a7f030",3
"51c17c47",3
"acd6db57",3
"704585f1",3
"2b53dc6c",2
"e776bcf3",1
"7bf661eb",3
"b8fe80b1",3
"73df17da",3
"b69dee60",3
"d591c40b",3
"f54ca720",3
"a0f2f83a",3
"b6755143",3
"b5fd876e",3
"fcc3cfdb",2
"47804f4c",3
"30cb9c3c",1
"cd23f175",1
"04c39d24",0
"3706d5a8",3
"3b5e9da6",3
"119b44b0",3
"d6150b5d",1
"2eee4621",3
"4610cd36",3
"7e01047f",3
"405ae48e",2
"5c98d648",2
"361adaf8",2
"787a083e",3
"ec7ac44d",4
"6a1f5a5e",2
"ddb81727",4
"fe20ae8a",2
"3322a5b8",4
"580e64d3",3
"8f61ce9d",1
"cdd0e9b9",1
"bc906bed",3
"564c3763",1
"95fe5ecd",3
"6c733dc5",3
"6fa6fdbe",1
"de0575f9",3
"77999594",3
"3c37551b",2
"180049c9",3
"cae3fb22",3
"9f41ee2b",3
"1026ef88",3
"258e9dc4",0
"b42122f4",3
"c97c6f27",3
"80c44c8d",3
"947d02a0",3
"b8f3eea9",3
"694a209d",3
"58023159",3
"6e7a22d5",3
"0ff5ede1",2
"b8e77014",2
"a5f4babb",2
"cd3d1c24",3
"8e5546a3",0
"179f3647",3
"70b9bedc",3
"f9f1f73d",3
"cdcd64eb",2
"a274bd7e",3
"d81a42a2",4
"83236d3b",3
"ee861ae3",1
"a4d1412c",3
"02aa0266",2
"a9a595c3",3
"f7a734a4",3
"54017c40",3
"60de90a6",3
"88f729d2",3
"cf2cd7e0",0
"1ef11fe2",3
"f603f670",2
"c2ec3449",4
"89d78eda",3
"37ab1db5",4
"e85a661d",1
"184ba2a0",3
"998021b1",3
"be9f32a3",3
"3cf20c6f",3
"989c86a0",3
"97fb8d56",3
"2a7ddfb1",3
"b855b7f6",1
"12d1ca8e",3
"f3631627",3
"3f4aa590",3
"f5022b4b",0
"c361bc56",2
"7e04938d",3
"8c0b15f6",3
"56a13361",3
"495f52c3",3
"587f7f37",0
"5b255293",3
"c9816be4",4
"132f1394",3
"fb3969c5",1
"cbaf1b3b",1
"1afddad6",3
"8592fc07",1
"a73c5cf9",4
"ce092392",3
"38913326",3
"c695f78c",3
"093ba2ef",1
"7be76c20",3
"236970f5",3
"df8fe7db",3
"4fe42ff3",3
"38d04a84",3
"b20af6b8",2
"a937ed89",3
"1a683f51",1
"076d2903",3
"ee43d1ea",3
"630db1df",3
"66d80943",2
"d60f0430",2
"b7f6bfd8",3
"9539aeb5",3
"599c617a",2
"52259a71",3
"1183a567",3
"bc4c2d65",3
"18d576ae",3
"54589fc4",3
"f427fb1b",3
"0a876d73",1
"dc6a0397",3
"a8b07cd4",1
"64d16371",3
"7b1fb66d",3
"56cfb4ba",3
"e43e8e6a",3
"c51a9bd7",3
"a3af8472",3
"28654ed8",3
"9c937ca2",3
"29801c1f",3
"4f84002c",0
"7afe73e4",3
"ea7d4649",3
"2bbbe01f",3
"09e0db6a",3
"badd51a5",3
"da7cb0d3",3
"8a231edb",2
"55a2402a",1
"f85a11b0",3
"78de0d74",3
"27d91cf7",2
"5d5b897e",3
"cf988781",3
"7de64f03",3
"5aec8187",1
"dd977bb7",3
"c7effb08",3
"e86454fe",4
"4db921d5",3
"98089305",1
"7ddd508f",3
"28c9ec04",0
"18cc2932",3
"1d646b0f",3
"39ecabbc",3
"ef413202",1
"14adeeb6",2
"5ae690cc",3
"a24e8875",3
"8d468d59",3
"bc6e8e44",2
"07314959",3
"4c46f5b4",3
"1528caf1",1
"16c3a824",1
"a7fa20b7",0
"04edbc20",3
"81b58944",3
"145e08fa",3
"368d1ff0",3
"8cbf9b54",1
"b3077ccb",1
"6af9b6e7",3
"ebbf5372",0
"61a3c3a1",3
"d1340a94",3
"5de3e0e4",3
"2b056632",4
"f204ec39",3
"1dae3a94",3
"beb49efe",3
"46e35ab6",3
"5e7af032",2
"8dd06aa5",3
"40bf94ad",3
"eac27adc",3
"fcb03ced",2
"10c64654",1
"1d3fcb05",3
"d67c686e",4
"1eb2a616",2
"8036b6ce",3
"168667c9",0
"44fd080d",2
"bf1b88b7",4
"c293d66e",3
"f6226293",1
"ab3f91bc",3
"8ab72334",3
"93ad4186",3
"820e6d07",3
"8bfd6c83",3
"fc558c0d",3
"bc5b2d6e",2
"e43f66de",3
"19ddeb67",3
"daef44e1",3
"1f083cf4",3
"33ddf367",3
"be51636d",1
"d7cacebb",3
"e547e059",0
"776b8b53",3
"854c459b",3
"4465a9b4",3
"c0747f68",1
"47fcacd6",3
"44ba87ec",3
"a7bb010f",2
"79d393cf",1
"ee11eb83",3
"d0feedc3",4
"29aa61d5",2
"7ae3ad82",3
"5588fa3f",3
"cecbd793",2
"57b8587e",3
"ce386a8b",3
"22f7466d",3
"93c0ac5a",3
"2851e693",3
"57d23a10",2
"576ccda9",3
"5f70f85e",3
"a2afd625",1
"17586ad6",3
"c461b8c1",3
"369a4f7c",2
"6d4e13d7",3
"c6880aee",3
"47dcd6ed",3
"ae463f63",4
"a18ca1c0",3
"a8954394",3
"683220f9",3
"f16e61c6",3
"d03547ce",1
"ca8a77c2",1
"8e66c37d",3
"8098751f",3
"8191360f",1
"92b7e168",3
"3d0b850b",3
"ab00e6d7",3
"b68daefa",3
"392670e0",3
"e26185f2",3
"4fd6d035",3
"1d0a5006",3
"65dc1a5a",3
"ff9ebf5a",1
"d43b2f74",3
"e2c25f4a",3
"f6f5e848",2
"7e2c8f2a",3
"51adc359",3
"a8ddb061",2
"5656d164",3
"3347ba41",3
"3affa908",3
"31101aa3",3
"c6eeb0ea",3
"053e23ce",2
"c4405213",3
"14236e1a",3
"1fa94c95",3
"623bd490",3
"0129072b",3
"13430d03",4
"5680935a",3
"1bf285b9",3
"01e18191",1
"3e7714c7",3
"3ca23ad5",3
"cc9630be",1
"cf585091",2
"67fc9b03",3
"dcc1c666",3
"bd20653e",4
"2b37944f",2
"dcdceb35",1
"78c0fc43",3
"ec3ab90e",3
"7b8d2af8",3
"2958b526",3
"430141cf",2
"d5ce3172",3
"04386a90",3
"85a791fe",3
"9d8b8088",3
"8258c167",3
"49a762d6",2
"c50877de",3
"70298b78",3
"164fc99d",3
"c1568c39",1
"a28f4aaa",3
"b665313c",3
"ddf4273a",3
"51871a7c",2
"8b51eae6",4
"1b28488b",1
"95da9c4d",3
"db505e16",3
"a93ccfdb",3
"4ef896ab",1
"8c913994",3
"9bebedf2",2
"9376a191",3
"eb6ceb60",1
"d3d332c5",1
"5a637796",3
"ad3a8d77",3
"809f0c31",4
"0db09425",3
"0132a515",3
"45907d7a",3
"4e949fde",0
"bf311da0",3
"26e26ead",2
"b6a92cf1",3
"f2cc70ff",3
"20e87f5e",3
"c4d7626b",1
"b4cbfaab",2
"0be40a8e",3
"f9ca1bff",3
"d03afb1f",3
"4e500687",3
"ac43517c",3
"f26ae274",3
"0417a96d",3
"06c0a0d5",3
"c90863c1",2
"ed664d79",3
"6fc7046e",3
"f4747e73",4
"6e50785f",3
"2b878a80",2
"983a1992",1
"dfab9571",3
"1b183181",3
"586bb74c",2
"f91098bf",3
"2854e382",3
"8ffce74b",3
"48463dbc",3
"bc335dcd",0
"bb63ba44",3
"10b9b93a",2
"80108a7d",1
"e6c5ee0c",3
"7c0a495b",3
"f1a159ae",3
"f6029b2a",3
"2832fb15",3
"8a83b56e",3
"fcf897ac",1
"b9524581",3
"be87e3fd",3
"38346a42",3
"a06b4b92",0
"ef46697c",3
"fe1412a4",3
"b55d9a32",0
"fe212926",2
"96502a84",1
"eb5675f1",3
"a9028801",3
"9359fb57",3
"afa0fadc",3
"5cb13e3d",3
"964c71aa",3
"638c94d5",3
"3e81d94f",3
"5fda7c03",2
"0f2e59a4",3
"b2af4f55",3
"1f65f7dc",1
"ce6f8b77",2
"06caa05f",3
"96385040",3
"58c3a6fb",1
"d0969a6a",3
"51577889",3
"89aa83ab",3
"09411787",3
"eb046047",2
"1e2c4da2",1
"410839a3",3
"abd02b05",0
"e17a8b11",1
"b66c7dc5",3
"b643ae20",3
"94b31d2d",2
"6e2f3c27",3
"5c691815",1
"4aeac2cf",2
"f546ecb8",3
"90e2a1c2",1
"5b4768d6",3
"bfd69c88",1
"500e84f5",3
"34c139ce",3
"f05ce3cf",2
"0c285c5b",3
"281bc1b1",3
"c561d4d8",3
"3a31bf2b",3
"9a42871e",4
"0b6e513f",3
"2bfcde3e",3
"a0548988",3
"c0d6e9c3",3
"672cae4e",3
"b9300586",3
"353a3eaf",3
"7a21d694",3
"e81b402a",3
"25fae2ef",2
"0d8f531e",3
"760f3dc0",0
"d72a1ad7",3
"502da1df",3
"b992abe1",3
"0833a0a9",3
"42462ebe",3
"cf61cb1e",2
"29b2acab",0
"c41e9e1b",3
"f4457b18",3
"30f60121",1
"c5b618ca",2
"0cd518e1",3
"7f624be2",1
"10ce7929",0
"f04bf12f",1
"9c22e658",3
"c159c763",3
"1b1ada21",3
"31e2cdc3",4
"99a5246a",3
"8edf933a",3
"b65d58c1",1
"72892ea4",3
"2fcca3b8",1
"10810fed",3
"bc53a2c9",1
"bf120159",4
"14564ac1",3
"044cd20c",3
"69d68383",3
"be6fbe00",4
"4fb9dc8d",1
"a4776a91",1
"d41937e6",1
"e5d03e5d",3
"400ff9c8",3
"0d87991e",3
"f73fe343",4
"662edef0",1
"3bd2e781",3
"246dcefd",3
"13a48b2c",3
"52450ff0",3
"2d6b240f",1
"b1fe7515",2
"e950f170",3
"16c07417",3
"048b2bed",2
"19de7639",2
"ab4895f0",3
"4bef1381",2
"5507d4ba",1
"4c34a394",2
"58438002",2
"20dadf21",4
"fd398a7a",3
"aa1edfc0",1
"cbdf722a",2
"c0a73025",3
"b80896df",3
"88a161c3",3
"867c49b9",3
"28d1059e",3
"47344725",4
"7ee1b2bc",4
"677cc985",3
"dec218d4",1
"7ea4defe",2
"2d77c3ae",3
"dc6aae40",3
"863aee86",3
"6ac37390",3
"407fba14",3
"2c1b0959",3
"e31b803a",3
"4ce33b21",3
"5108f8b9",3
"0391da64",1
"4fd87965",3
"a8efd0c7",4
"cade8c60",3
"0ba2ac97",3
"90389c63",3
"58127124",0
"7bebb52e",3
"800b4ad1",3
"588586f8",3
"7b0d2905",1
"25c811db",3
"22407390",3
"e51e8777",3
"ca856251",3
"47467a12",3
"095c2666",3
"a8e28d54",2
"a9b116f4",3
"b8c003f9",3
"8d93026f",3
"52f25739",3
"e248c89a",3
"7978f543",3
"3191358f",3
"d1dcdc12",3
"831bb5f5",3
"24bb3db1",1
"c7d88641",3
"4c6e5588",3
"1983a9a0",3
"5270346a",3
"e6f87683",2
"03066c47",3
"3136e90a",3
"6f383a3c",3
"2379cb31",3
"baf18e5f",2
"1f00f488",3
"44c5eb73",3
"8db2222a",3
"87371ad6",3
"41325066",0
"dca3f2c4",1
"04b134be",3
"36204470",3
"f00aed9b",3
"b76f1447",3
"d48f6a6c",3
"e3bd74f8",3
"0e8244bd",3
"f41e22d5",3
"09fa381f",3
"796413ef",4
"82d9898b",1
"3bee0bab",3
"363886fc",3
"2c2b1798",3
"8deb9fec",1
"35f69b07",2
"5e5bb98d",1
"c591df84",3
"d7a1e8d3",3
"6619d0b0",3
"429d7c45",3
"2906a0a1",3
"b6234afd",3
"3f6b2576",2
"6c63acd2",3
"a2930658",2
"a5d7faf0",3
"e0811ca5",2
"cf77d0ce",3
"aed4cb6f",3
"4623e03b",3
"81314672",0
"3b65a41b",2
"c6c154b3",2
"2f5c1bd4",1
"9c7ed090",1
"027870af",4
"bab68874",0
"a530230e",3
"a063d0f9",1
"5b1739cc",2
"444105d3",3
"fab753ed",4
"47115006",2
"06fcbc94",1
"14c1c2f9",3
"a0b2e467",3
"17aacb23",0
"6492cc76",1
"b145cc23",1
"4ad5dee9",2
"e256b1b8",3
"9a2815e3",3
"e121a7fb",2
"2c0a7131",3
"5a6a45a9",1
"053c8c48",1
"e621207e",3
"efaedd18",3
"79574429",1
"3cf6f7e0",3
"d8baf4f6",3
"55d2cd08",1
"478e1080",3
"74b57f71",3
"0b2998c7",1
"0847c198",0
"f488302b",3
"13cf03c1",1
"a3c23be0",3
"db3c53ff",1
"b8d79e4e",3
"c9d864f1",3
"969aa412",4
"5847cac8",3
"9a64a061",3
"f4092304",3
"069af641",3
"db053548",3
"4b01d366",3
"9cc5303a",3
