person,marca_favorita_apple,marca_favorita_asus,marca_favorita_lenovo,marca_favorita_lg,marca_favorita_motorola,marca_favorita_no tiene,marca_favorita_quantum,marca_favorita_samsung,marca_favorita_sony,nivel_de_actividad_Muy Bajo,nivel_de_actividad_Bajo,nivel_de_actividad_Medio,nivel_de_actividad_Alto,nivel_de_actividad_Muy Alto,dias_en_plataforma,dias_distintos_con_eventos,eventos_totales_generados
f2be0ec1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.982974537037038,6,33
f2c59e8d,1,0,0,0,0,0,0,0,0,0,0,0,0,1,95.88068287037038,22,465
f2c66f79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.6296296296296294e-05,1,4
f2c6d57c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00011574074074074075,1,4
f2cb0fc4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,77.5566087962963,9,143
f2cc70ff,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.15980324074074073,1,11
f2ced676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07092592592592592,1,83
f2d6d76e,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025034722222222222,1,73
f2d996e7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0019675925925925924,1,7
f2da2308,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.152025462962963,2,50
f2da24e6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004178240740740741,1,10
f2ddab42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21.29457175925926,7,41
f2e09586,0,0,0,0,0,0,0,1,0,1,0,0,0,0,33.003993055555554,4,30
f2e0a489,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0002314814814814815,1,5
f2e154a4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.016550925925925927,1,13
f2e3b743,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0004976851851851852,1,16
f2e90777,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.747997685185186,4,43
f2e9ff55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,3
f2eb4acd,0,0,0,0,1,0,0,0,0,0,0,0,0,1,48.47450231481482,43,1003
f2eca598,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0017476851851851852,1,6
f2f1d2af,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2534027777777779,2,13
f2f28cde,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0016319444444444445,1,6
f2f53c7d,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.041458333333333,3,48
f2f6f5ef,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.10331018518518519,1,32
f2f70c8a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0002777777777777778,1,4
f3014812,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.481342592592593,2,45
f305ac11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4628703703703704,1,10
f30721d8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47.51733796296297,2,29
f30a57b4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01667824074074074,1,55
f30b04c9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.009548611111111112,1,71
f30c83df,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004965277777777778,1,8
f30d4743,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.970810185185186,5,48
f30d89d6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92.78840277777779,7,158
f30ef764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1453935185185185,2,26
f3117ddc,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.008425925925925925,1,4
f3122beb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0003472222222222223,1,4
f3135311,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.5963310185185184,2,17
f3160438,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33.75825231481482,2,54
f3194476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.172847222222222,3,51
f31bc0a8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.062476851851852,2,16
f31f4623,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.9152430555555555,2,26
f32206cd,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.6296296296296294e-05,1,4
f323e87e,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004652777777777777,1,18
f323f02d,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.80724537037037,4,29
f326c74a,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.629953703703704,5,86
f327eff1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6259490740740741,1,26
f3288e58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.007141203703703703,1,8
f32a1497,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.472222222222222e-05,1,4
f32a48a5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.002534722222222222,1,10
f32a4aaf,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0008680555555555555,1,9
f32b7c25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.171979166666667,8,153
f330caf1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.001574074074074074,1,10
f334d258,0,0,0,0,0,0,0,1,0,1,0,0,0,0,135.98181712962963,5,47
f336c99b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.980567129629629,3,11
f337d826,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.002395833333333333,1,9
f3383fb1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.900462962962964,10,395
f3388dce,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.1584837962962963,1,15
f33baceb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0020717592592592593,1,26
f33c7544,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21.464571759259258,5,74
f33ca5bf,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.008159722222222223,1,19
f33ce43c,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0125694444444444,2,41
f33ee53b,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.009525462962963,6,57
f33ffd7a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.03217592592592593,1,10
f3404168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.046446759259259264,1,11
f340c8dc,0,0,0,0,0,0,0,1,0,1,0,0,0,0,126.91487268518519,8,40
f341f796,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22.524432870370372,4,80
f343169c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.3148148148148147e-05,1,3
f343d358,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.410081018518518,2,17
f343ef04,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.086446759259259,4,27
f345a49c,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.01931712962963,9,181
f34719e8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0078009259259259256,1,26
f3475f8e,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9068981481481482,2,25
f348854e,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.472534722222222,2,30
f34d353b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9.259259259259259e-05,1,4
f34d3830,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96.65980324074076,28,491
f34e4f7e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.003425925925925926,1,10
f353efc1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.967824074074074,2,39
f35476bf,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.12739583333333335,1,16
f354b998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0002777777777777778,1,2
f355d220,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.001099537037037037,1,4
f35738a3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0740162037037038,2,15
f358eb35,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.002476851851851852,1,11
f358ef2a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.952083333333334,2,18
f359fcf4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0009722222222222222,1,12
f35a6421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00017361111111111114,1,4
f35d872f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,57.38969907407407,2,13
f35dddc8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6296296296296294e-05,1,4
f35e725c,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.020891203703703703,1,43
f361cfc7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0031018518518518517,1,21
f3631627,1,0,0,0,0,0,0,0,0,1,0,0,0,0,81.44189814814816,2,19
f3631b36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19.541631944444443,4,124
f36850ff,0,0,0,0,0,0,0,1,0,1,0,0,0,0,44.36172453703704,3,12
f36a82b4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.946134259259259,2,14
f36b83c5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0019212962962962964,1,10
f36b83f5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31.20366898148148,6,98
f36cc9d0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0738078703703704,4,80
f36e34c5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9898611111111111,2,14
f370581c,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.8980092592592595,2,57
f370747a,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32.787083333333335,10,90
f371ac8f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0037847222222222223,1,5
f371cb06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01115740740740741,1,12
f37349a0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,67.94033564814815,4,76
f3753b33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13930555555555554,1,119
f375c568,0,0,0,0,0,0,0,0,1,0,0,0,1,0,98.02486111111111,21,118
f377fbb0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.35280092592593,2,13
f3795757,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.006458333333333333,1,18
f379e1e6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004525462962962963,1,7
f379ecb9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.199293981481482,3,29
f381b74d,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007199074074074074,1,45
f382967b,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.190150462962963,3,64
f3841939,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.996076388888889,4,15
f3855cac,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0032060185185185186,1,18
f3875680,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28.76798611111111,4,72
f389e5ef,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03033564814814815,1,75
f38be638,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54.106747685185184,6,193
f38c734a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,3
f38cc41f,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.25471064814814814,1,64
f38ef463,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26.44769675925926,5,82
f38f3adc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.690185185185185,2,19
f391cede,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.001377314814814815,1,4
f39987b9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.354386574074074,2,60
f39cbc98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.015833333333333335,1,24
f39d16a1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22.950555555555557,10,183
f3a2e456,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00028935185185185184,1,5
f3a42f67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.002962962962962963,1,9
f3a4545c,1,0,0,0,0,0,0,0,0,0,0,0,0,1,106.25824074074075,40,495
f3a4e3f0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0004398148148148148,1,5
f3a96107,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1442476851851852,1,25
f3aa269a,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.020196759259259258,1,11
f3ab9000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003449074074074074,1,11
f3af5277,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21.117662037037036,6,51
f3af6529,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55.68453703703704,8,89
f3b02a01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.072094907407408,2,21
f3b16066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.2075578703703704,2,28
f3b27e9f,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29.35966435185185,6,39
f3b34a96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3665625,3,51
f3b4c05a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24.223993055555557,3,23
f3b53b95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.475763888888889,2,78
f3b56f6d,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.717418981481481,3,30
f3b93184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1016319444444442,3,73
f3ba74f3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004155092592592592,1,19
f3bc90af,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00015046296296296297,1,4
f3bf1482,1,0,0,0,0,0,0,0,0,0,0,0,0,1,128.96435185185186,24,341
f3c1a577,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0001273148148148148,1,4
f3c20d0b,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07612268518518518,1,16
f3c40635,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.005648148148148149,1,14
f3c62192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.008460648148148148,1,18
f3c6734a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00035879629629629635,1,8
f3c6e808,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1877199074074074,2,23
f3ca1a1d,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16.009560185185187,5,58
f3cd56f5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.019791666666666666,1,80
f3cec38e,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.260162037037038,5,51
f3d0558f,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00035879629629629635,1,4
f3d167d0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100.75901620370371,12,152
f3d289ca,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17.59232638888889,4,82
f3d2a5b0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.078113425925926,10,108
f3d2f089,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0022222222222222222,1,16
f3d6e5e6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0003935185185185185,1,5
f3db7ee1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.607152777777778,3,26
f3de2534,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0014467592592592594,1,8
f3e0b2e3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0317824074074073,2,21
f3e61ad6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.017233796296296296,1,5
f3e640f7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004780092592592593,1,7
f3e8f16b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,62.357002314814814,6,30
f3eb2d58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00015046296296296297,1,4
f3ecd81c,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0011805555555555556,1,14
f3ee479b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0009375,1,7
f3ee7abb,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.019421296296296298,1,17
f3f0f2a8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.112164351851852,7,140
f3f1cdba,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04243055555555556,1,25
f3f38412,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.030625,1,21
f3f55c46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.827037037037037,3,164
f3f69ec2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20.242233796296297,7,29
f3f8cb54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.7745717592592593,2,10
f3f9c3f9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0025578703703703705,1,17
f3fa2912,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.08336805555555556,2,52
f3fa7683,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.1827199074074075,3,24
f3fadb05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.107997685185186,8,69
f3fd250d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0010763888888888889,1,7
f3fd2926,0,0,0,0,0,0,0,1,0,1,0,0,0,0,50.97939814814815,4,25
f3fd2e4e,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.79173611111111,7,93
f3fe4397,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.016273148148148148,1,66
f3fefc7b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.002731481481481482,1,8
f40127fb,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.957835648148148,27,377
f4020b2c,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004398148148148148,1,13
f40261a5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,72.10854166666667,4,41
f402d745,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.030381944444444444,1,18
f4055a45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0004166666666666667,1,4
f405f866,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35.12122685185185,5,39
f40617bc,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.867465277777775,6,33
f408eb3d,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0021759259259259258,1,6
f4092304,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12.50144675925926,3,11
f409d01a,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29.384895833333335,20,324
f40a25d8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05783564814814815,1,14
f40c1624,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.001574074074074074,1,6
f40da588,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0025694444444444445,1,6
f40e0059,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010358796296296297,1,50
f4118d33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69.69688657407407,27,484
f4119b78,0,0,0,0,0,0,0,1,0,0,1,0,0,0,81.36469907407407,7,86
f4121b1b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.149293981481481,3,22
f4130494,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11.606145833333334,2,21
f41562c5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53.918310185185184,22,377
f418400a,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34.46633101851852,5,113
f418c7fb,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.003125,1,5
f41a9cf9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.926875,2,38
f41c1c58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0078009259259259256,1,50
f41ca519,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002361111111111111,1,14
f41dac5d,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.006435185185185185,1,9
f41e22d5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
f41e4a1b,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50.599074074074075,7,75
f41e6708,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0038657407407407408,1,10
f41f07db,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.004247685185185185,1,18
f420b8bb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,71.04859953703703,6,176
f421150f,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13.890069444444444,6,73
f422bdec,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.149699074074074,2,32
f423f2df,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0028125000000000003,1,22
f4244a3b,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.18482638888889,13,579
f4251a9e,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2076041666666666,2,43
f426ff31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,130.73291666666665,14,168
f427fb1b,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0029282407407407412,1,8
f429518f,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.796655092592593,3,49
f4297c6b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.101851851851852e-05,1,4
f42a5c43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03203703703703704,1,14
f42a5c76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0010763888888888889,1,8
f42af744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.039328703703704,2,18
f42fdcb4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.21547453703703703,2,26
f4306e65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5986458333333333,2,10
f430b2fd,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50.97298611111111,19,408
f431031a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000462962962962963,1,6
f43303b6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3845486111111114,2,15
f4333732,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19.97945601851852,3,23
f4361356,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.030578703703703705,1,24
f439ab38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.1574074074074073e-05,1,4
f43aaabb,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60.90091435185185,9,179
f43d9312,1,0,0,0,0,0,0,0,0,0,1,0,0,0,43.835104166666675,4,109
f43f3409,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38.44677083333333,4,20
f43f633e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34.63532407407408,5,33
f4433a7c,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0060879629629629626,1,8
f4442a09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13.67181712962963,2,33
f4447119,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.002905092592592593,1,15
f4450a50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0002546296296296296,1,6
f4457b18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.296481481481482,12,221
f445874b,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.3148148148148147e-05,1,2
f4478f64,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.002384259259259259,1,6
f44a07b5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0017939814814814815,1,10
f44acd54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.113275462962963,3,39
f44af94a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.9186458333333334,1,12
f44fe21c,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.007465277777777778,1,26
f4505a92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5303935185185185,2,16
f451c398,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.612511574074075,2,102
f45242a0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00032407407407407406,1,4
f45301c3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82.0108449074074,3,15
f4532196,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.007581018518518518,1,18
f4552623,0,0,0,0,0,0,0,1,0,0,0,0,0,1,92.34887731481483,42,566
f456ce60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001354166666666667,1,10
f45709db,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.005277777777777778,1,29
f4580d38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03556712962962963,1,25
f458e8fe,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.4972685185185184,2,7
f45dabf4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004965277777777778,1,27
f45f225d,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.017256944444444443,2,46
f45f982a,0,0,0,0,1,0,0,0,0,1,0,0,0,0,98.1378125,5,81
f462576e,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.72292824074074,12,174
f4656e69,0,0,0,0,0,0,0,1,0,0,0,0,1,0,43.87762731481482,7,155
f4673552,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40.35076388888889,3,87
f468a102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0024189814814814816,1,18
f46cfd7e,1,0,0,0,0,0,0,0,0,0,0,1,0,0,122.12561342592592,13,155
f46d12b5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1446412037037037,1,73
f46d5168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.8914583333333332,2,16
f46daf5c,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.415891203703705,4,117
f4723ded,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.066296296296297,2,28
f4727688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00028935185185185184,1,4
f472a826,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0072106481481482,2,22
f4747e73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002511574074074074,1,20
f47685ac,1,0,0,0,0,0,0,0,0,0,0,0,0,1,71.60151620370371,21,428
f477587e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0006018518518518519,1,6
f477d8d1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0016782407407407408,1,10
f479e827,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0019444444444444444,1,17
f47a53ef,1,0,0,0,0,0,0,0,0,0,0,1,0,0,128.70133101851852,22,137
f47afe28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7227662037037038,1,25
f47aff90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.3148148148148147e-05,1,4
f47d4cac,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.579664351851854,16,103
f47d8a84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0024421296296296296,1,6
f47da75a,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,1
f47eb610,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1,4
f480d594,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.21574074074074,7,107
f4829e8c,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32.59436342592593,7,157
f484e20b,0,0,0,0,0,0,0,1,0,0,1,0,0,0,86.05300925925926,7,84
f488302b,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8799768518518518,2,24
f4893b36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43.181111111111115,2,35
f48b3eeb,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36.66195601851852,6,59
f48ce8e5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38.87216435185185,8,119
f4915638,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.26480324074074074,1,12
