,person,cant_accesos_north,cant_accesos_center_west,cant_accesos_southeast,cant_accesos_south,cant_accesos_northeast
31224,aa0cccb2,0,0,0,0,0
31225,04034ae8,0,0,0,0,3
31226,0b9d1285,0,0,0,0,14
31227,d14aacc5,0,0,0,0,1
31228,2055d172,0,0,0,0,19
31229,68b5de4f,0,0,2,0,0
31230,6d9f7f34,0,0,0,0,0
31231,e4a9330d,0,0,2,0,0
31232,4631c444,0,0,2,0,0
31233,68b4390e,0,0,1,0,0
31234,cf45f169,0,0,6,0,0
31235,d4a217c5,0,0,0,0,0
31236,0962d3f9,0,0,1,0,0
31237,af54b386,0,1,0,0,0
31238,11bfb1ea,0,0,0,0,0
31239,c8bb9b7b,0,0,0,0,0
31240,26bf0937,0,0,0,0,1
31241,03f9455b,0,0,0,1,0
31242,edd409c3,0,0,1,0,0
31243,e6b4e9c6,0,0,0,0,0
31244,8ed384c5,0,1,0,0,0
31245,52ab7777,0,0,1,0,0
31246,dc14b75a,0,0,0,0,0
31247,f6bb58e9,0,0,0,0,1
31248,a0cfe9e4,0,0,0,0,1
31249,89c09407,0,0,1,0,0
31250,92b6869c,0,0,1,0,0
31251,f1b363c4,0,0,1,0,0
31252,2631635b,0,1,0,0,0
31253,850e4f6f,0,0,0,0,1
31254,e6969dc4,0,0,1,0,0
31255,b3c664b2,0,0,1,0,0
31256,e7e2680f,0,0,1,0,0
31257,e134b400,0,0,0,1,0
31258,4c53ed72,0,0,1,0,0
31259,5140f4df,0,0,2,0,0
31260,bb4c9363,1,0,0,0,0
31261,9b34d13e,0,0,4,0,0
31262,d37ce75a,0,0,0,0,0
31263,2a2ba1fd,0,0,3,0,0
31264,de39dc77,0,0,0,0,1
31265,a5a76192,0,0,0,1,0
31266,a4a5f728,0,0,1,0,0
31267,05e298fd,0,0,0,0,0
31268,8468c18f,0,0,1,0,0
31269,80285950,0,2,0,0,0
31270,8e5904a8,0,0,2,0,0
31271,952ea9d0,0,0,1,0,0
31272,4b223971,0,0,0,0,1
31273,b814fd8d,0,0,1,0,0
31274,aba305b5,1,0,0,0,0
31275,3f16c0aa,0,0,0,0,0
31276,bf707517,0,0,0,0,0
31277,5963213e,0,0,0,0,1
31278,9ef2e6d9,0,0,0,1,0
31279,3589f574,0,0,0,0,0
31280,50b6c29b,0,0,0,0,1
31281,fd882d99,0,0,1,0,0
31282,82bbe0b8,0,0,1,0,0
31283,ac461d4f,0,0,0,0,2
31284,3101a26c,0,0,1,0,0
31285,7c3f7250,0,0,0,0,0
31286,86a837b1,0,0,1,0,0
31287,52978d54,0,0,1,0,0
31288,46dc33db,0,0,0,0,0
31289,54daf07f,0,0,0,0,1
31290,aa974a9b,0,0,2,0,2
31291,96f2a893,0,0,1,0,0
31292,4daaa3ca,0,0,1,0,0
31293,6320ec96,0,0,1,0,0
31294,f56a8cb3,1,0,0,0,0
31295,9a15a1c1,0,0,0,0,2
31296,c0816734,0,0,0,0,1
31297,52726d33,0,0,1,0,0
31298,0234e8f5,0,0,2,0,0
31299,d425ead0,0,0,2,0,0
31300,605ca785,0,0,1,0,0
31301,0e0b4547,0,2,0,0,0
31302,bf12e634,0,0,0,1,0
31303,fab61f7c,0,0,0,0,3
31304,0a24b65b,0,0,1,0,0
31305,d1c9dcf8,0,0,1,0,0
31306,0f5f453f,0,0,1,0,0
31307,3649e699,0,0,1,0,0
31308,45fd7f7e,0,0,1,0,0
31309,ac7c4ab4,0,0,1,0,0
31310,8e0ddf68,0,0,1,0,0
31311,49a64927,0,0,1,0,0
31312,5f5de024,0,0,1,0,0
31313,50f2722a,0,0,0,2,0
31314,4d890ebf,0,0,5,0,0
31315,5b8ca7fe,0,0,1,0,0
31316,8a708975,0,0,0,0,1
31317,7a71cb3c,0,0,0,5,0
31318,85a72edb,0,0,1,0,0
31319,c341ebbd,0,0,0,5,0
31320,c2086083,0,0,1,0,0
31321,d00404d2,0,0,0,0,0
31322,ca77369f,0,0,1,0,0
31323,ef5b32ac,0,0,0,0,0
31324,bd62ba8d,0,0,1,0,0
31325,73827ee1,0,0,0,0,1
31326,1e121e0c,0,0,1,0,0
31327,1c52faf3,0,2,0,0,0
31328,007ddac1,0,0,1,0,0
31329,c5ae7c94,0,0,0,0,0
31330,9beb1ce6,0,4,0,0,0
31331,351eefd8,0,0,0,0,1
31332,973d2508,0,0,1,0,0
31333,aafb63d6,0,0,2,0,0
31334,cf404d04,0,0,2,0,0
31335,d5721d84,0,0,1,0,0
31336,cdb18768,0,0,0,0,0
31337,ef60d975,0,0,2,0,0
31338,f62a535d,0,0,0,0,1
31339,711d4ee8,0,0,0,0,1
31340,54b19674,0,0,0,0,4
31341,dfa4d5fa,0,0,3,0,0
31342,c41f06cf,0,0,1,0,0
31343,c34e2569,0,0,0,0,0
31344,2672774b,0,0,3,0,0
31345,a62325a3,0,0,1,0,0
31346,f985cbbf,0,0,1,0,0
31347,bcdd3829,0,0,2,0,0
31348,9bb95e61,0,0,0,0,0
31349,e73e16f1,0,0,0,0,1
31350,fafd1dcc,0,0,0,0,0
31351,46c9f36b,0,0,1,0,0
31352,28b3b577,0,0,12,0,0
31353,9ac0a6d9,0,0,1,0,0
31354,671fe85c,0,0,1,0,0
31355,22719159,0,0,1,0,0
31356,2cd4e2f4,3,0,0,0,0
31357,56487ae7,0,0,1,0,0
31358,39336331,0,0,0,2,0
31359,577293ad,0,0,0,0,1
31360,bb5636d1,0,0,0,0,2
31361,e6269186,0,0,1,0,0
31362,1efd9852,0,0,0,1,0
31363,7ad4b84a,0,0,3,0,0
31364,e3082b9d,3,0,0,0,0
31365,d3bd3bc2,0,0,0,0,0
31366,b12cea63,0,0,3,0,0
31367,2cb222f8,0,0,2,0,0
31368,7d97ce21,0,0,0,1,0
31369,b75d69a8,0,0,0,1,0
31370,c2312c9f,0,0,2,0,0
31371,bb6e6665,0,0,1,0,0
31372,2f67227b,0,0,1,0,0
31373,cca7889e,1,0,0,0,0
31374,f4fa4406,0,0,0,0,0
31375,1bb0e8cc,0,0,0,0,1
31376,6089561e,0,0,0,0,1
31377,100171ff,0,0,1,0,0
31378,b1a836ea,0,2,0,0,0
31379,8c4513c9,0,0,0,1,0
31380,2d0ff516,0,0,3,0,0
31381,c3e46ad4,0,0,0,2,0
31382,3b6239aa,0,0,2,0,0
31383,e9b46d27,0,0,0,0,1
31384,9bf1f02c,0,0,0,0,0
31385,040f38ba,0,0,0,0,7
31386,be43e600,0,0,0,0,0
31387,bff3ba8e,0,0,1,0,0
31388,6ce673a3,0,0,0,0,0
31389,ee781e5d,0,0,1,0,0
31390,8c7bb03d,0,0,0,0,0
31391,86fd157d,0,2,0,0,0
31392,d76783e2,0,1,0,0,0
31393,02c2eb63,1,0,0,0,0
31394,0e6da2bd,0,0,0,1,0
31395,c0094b25,0,0,1,0,0
31396,d2ea6d83,0,0,0,0,1
31397,64ad3959,0,0,1,0,0
31398,b3e85d11,0,0,2,0,0
31399,56695c10,0,0,0,0,2
31400,5a32613d,1,0,0,0,0
31401,2ddbe322,0,0,1,0,0
31402,e9eb6c58,0,0,1,0,0
31403,f6dbd02d,0,0,0,0,0
31404,b09beb28,0,0,2,0,0
31405,0f8f4d22,0,0,1,0,0
31406,011fef85,0,0,0,0,0
31407,ddc7b3b1,0,0,3,0,0
31408,5c44e011,0,1,0,0,0
31409,63d52455,0,0,0,1,0
31410,fe56e0dc,1,0,0,0,0
31411,f1ad8211,0,0,3,0,0
31412,67eaa758,0,0,0,0,1
31413,b0aa0efb,0,0,0,0,1
31414,fd03bee8,0,0,1,0,0
31415,d7f4b3e8,0,0,0,0,0
31416,3c5fdd9d,0,0,0,1,0
31417,5420bb27,0,0,0,0,0
31418,9a6e126c,0,1,0,0,0
31419,c03636c8,0,0,2,0,0
31420,03490d00,0,0,1,0,0
31421,a99f2cc8,0,0,1,0,0
31422,fb526a84,0,0,2,0,0
31423,207710a6,0,0,1,0,0
31424,003dd965,0,1,0,0,0
31425,4384f9f6,0,0,2,0,0
31426,d850a0db,0,0,0,0,2
31427,b469e90f,0,2,0,0,0
31428,aa2b1988,0,0,0,1,0
31429,d70002db,0,1,0,0,0
31430,1b431a4b,0,0,1,0,0
31431,31d7a1fe,0,1,0,0,0
31432,b929c1c7,1,0,0,0,0
31433,f4c02868,0,0,1,0,0
31434,f3d9a7e1,0,1,0,0,0
31435,d177a9d8,0,0,0,0,1
31436,502a36e5,0,0,0,0,0
31437,6e6a62a9,0,0,2,0,0
31438,2b28ef66,0,0,0,0,1
31439,9d87b5c1,0,0,1,0,0
31440,38b9015b,0,0,0,0,0
31441,1e40ae23,0,0,1,0,0
31442,25a22ef2,0,0,0,0,0
31443,1e626f5e,0,0,0,0,1
31444,7c0aab3d,0,0,2,0,0
31445,75567155,0,0,0,0,1
31446,ad6e5e79,0,0,7,0,0
31447,e8fc4353,0,0,0,0,3
31448,e8e8f153,0,0,0,0,1
31449,80b818e6,0,0,0,0,0
31450,763201b5,0,0,0,0,2
31451,5ea400dd,0,1,0,0,0
31452,239e8e01,0,1,2,0,0
31453,1aaed8de,0,0,15,0,0
31454,96afedb6,0,0,0,1,0
31455,11df841d,0,0,0,0,1
31456,3c85cf12,0,1,0,0,1
31457,218e00a8,0,0,1,0,0
31458,cfb43ad9,0,1,0,0,0
31459,ff906750,0,0,5,0,0
31460,e6ce04f9,0,0,0,0,5
31461,6b14b3f0,0,0,0,0,0
31462,8a022ffe,0,0,0,2,0
31463,fc021a12,0,0,0,0,0
31464,38e920d5,0,0,0,0,1
31465,f7c0f7be,2,0,0,0,0
31466,d92c183b,1,0,0,0,0
31467,16068469,0,1,0,0,0
31468,2a047e7f,1,0,1,0,0
31469,655f256b,0,1,0,0,0
31470,28ebc7d2,0,0,1,0,0
31471,49136e92,0,0,0,0,0
31472,e1cc6c75,0,0,0,0,0
31473,9bbf9588,0,0,0,0,0
31474,1ca683f1,0,2,0,0,0
31475,30011245,0,0,0,0,1
31476,2a59c69b,0,0,1,0,0
31477,30502dca,0,0,0,0,0
31478,22faa932,1,0,0,0,0
31479,f9e3ed98,0,0,5,0,0
31480,75b74852,0,0,1,0,0
31481,e3f4a0a6,0,1,0,0,0
31482,b3de63eb,0,0,1,0,0
31483,5826fb94,0,0,0,0,0
31484,3ef703f3,0,0,0,0,1
31485,c15ec1b7,0,1,0,0,0
31486,8647470d,0,0,0,0,0
31487,0d4f05d7,0,0,0,3,0
31488,f35a6421,0,0,0,0,1
31489,ad7ecb4a,0,0,0,0,1
31490,8b658791,0,0,0,1,0
31491,5a382811,0,0,0,0,1
31492,9751c261,0,0,1,0,0
31493,fe0f3ca5,0,0,0,0,0
31494,378a8645,0,0,0,0,0
31495,9baf02b5,0,0,0,0,3
31496,d3e38d69,0,0,1,0,0
31497,621db8af,0,0,0,0,1
31498,2602bd8e,0,0,1,0,0
31499,44a8f842,0,2,0,0,0
31500,29203846,0,0,0,1,0
31501,ff3b5ff0,0,0,6,0,0
31502,e3610837,0,0,0,0,1
31503,4a20258e,0,0,0,0,1
31504,49967f54,0,0,1,0,0
31505,f5dc4b4c,0,1,0,0,0
31506,4888a205,0,1,0,0,0
31507,c6f8d938,0,0,1,0,0
31508,baef1b53,0,0,2,0,0
31509,b7bbcb47,0,0,0,1,0
31510,a89a8d08,0,0,0,1,0
31511,3b21c58b,1,0,0,0,0
31512,889a2ed9,2,0,0,0,0
31513,777257c8,0,0,0,0,1
31514,59e0f01c,0,0,2,0,0
31515,3952e5d3,0,0,0,0,0
31516,5dc268fa,0,0,0,0,3
31517,21a7f030,0,0,4,0,0
31518,51c17c47,0,0,0,0,0
31519,acd6db57,0,0,1,0,0
31520,704585f1,0,0,1,0,0
31521,2b53dc6c,0,0,0,2,0
31522,e776bcf3,0,0,0,0,42
31523,7bf661eb,0,0,1,0,0
31524,b8fe80b1,0,0,11,0,0
31525,73df17da,0,0,1,0,0
31526,b69dee60,0,0,3,0,0
31527,d591c40b,0,0,0,0,0
31528,f54ca720,0,0,1,0,0
31529,a0f2f83a,0,0,1,0,0
31530,b6755143,0,0,1,0,0
31531,b5fd876e,0,0,0,0,0
31532,fcc3cfdb,0,0,0,1,0
31533,47804f4c,0,0,1,0,0
31534,30cb9c3c,0,0,0,0,1
31535,cd23f175,0,0,0,0,1
31536,04c39d24,6,0,0,0,0
31537,3706d5a8,0,0,2,0,0
31538,3b5e9da6,0,0,0,0,0
31539,119b44b0,0,0,0,0,0
31540,d6150b5d,0,0,0,0,1
31541,2eee4621,0,0,1,0,0
31542,4610cd36,0,0,0,0,0
31543,7e01047f,0,0,1,0,0
31544,405ae48e,0,0,0,1,0
31545,5c98d648,0,0,0,1,0
31546,361adaf8,0,0,0,1,0
31547,787a083e,0,0,2,0,0
31548,ec7ac44d,0,1,0,0,0
31549,6a1f5a5e,0,0,0,1,0
31550,ddb81727,0,1,0,0,0
31551,fe20ae8a,0,0,0,1,0
31552,3322a5b8,0,1,0,0,0
31553,580e64d3,0,0,4,0,0
31554,8f61ce9d,0,0,0,0,1
31555,cdd0e9b9,0,0,0,0,1
31556,bc906bed,0,0,0,0,0
31557,564c3763,0,0,0,0,2
31558,95fe5ecd,0,0,1,0,0
31559,6c733dc5,0,0,0,0,0
31560,6fa6fdbe,0,0,0,0,1
31561,de0575f9,0,0,1,0,0
31562,77999594,0,0,0,0,0
31563,3c37551b,0,0,0,2,0
31564,180049c9,0,0,1,0,0
31565,cae3fb22,0,0,2,0,0
31566,9f41ee2b,0,0,1,0,0
31567,1026ef88,0,0,0,0,0
31568,258e9dc4,2,0,0,0,0
31569,b42122f4,0,0,0,0,0
31570,c97c6f27,0,0,1,0,0
31571,80c44c8d,0,0,1,0,0
31572,947d02a0,0,0,2,0,0
31573,b8f3eea9,0,0,1,0,0
31574,694a209d,0,0,1,0,0
31575,58023159,0,0,1,0,0
31576,6e7a22d5,0,0,1,0,0
31577,0ff5ede1,0,0,0,2,0
31578,b8e77014,0,0,0,1,0
31579,a5f4babb,0,0,0,2,0
31580,cd3d1c24,0,0,0,0,0
31581,8e5546a3,1,0,0,0,0
31582,179f3647,0,0,3,0,0
31583,70b9bedc,0,0,1,0,0
31584,f9f1f73d,0,0,6,0,0
31585,cdcd64eb,0,0,0,2,0
31586,a274bd7e,0,0,0,0,0
31587,d81a42a2,0,2,0,0,0
31588,83236d3b,0,0,1,0,0
31589,ee861ae3,0,0,0,0,1
31590,a4d1412c,0,0,1,0,0
31591,02aa0266,0,0,0,1,0
31592,a9a595c3,0,0,0,0,0
31593,f7a734a4,0,0,0,0,0
31594,54017c40,0,0,1,0,0
31595,60de90a6,0,0,0,0,0
31596,88f729d2,0,0,0,0,0
31597,cf2cd7e0,1,0,0,0,0
31598,1ef11fe2,0,0,0,0,0
31599,f603f670,0,0,0,1,0
31600,c2ec3449,0,2,0,0,0
31601,89d78eda,0,0,2,0,0
31602,37ab1db5,0,1,0,0,0
31603,e85a661d,0,0,0,0,1
31604,184ba2a0,0,0,0,0,0
31605,998021b1,0,0,1,0,0
31606,be9f32a3,0,0,1,0,0
31607,3cf20c6f,0,0,0,0,0
31608,989c86a0,0,0,1,0,0
31609,97fb8d56,0,0,0,0,0
31610,2a7ddfb1,0,0,0,0,0
31611,b855b7f6,0,0,0,0,1
31612,12d1ca8e,0,0,0,0,0
31613,f3631627,0,0,2,0,0
31614,3f4aa590,0,0,1,0,0
31615,f5022b4b,1,0,0,0,0
31616,c361bc56,0,0,0,1,0
31617,7e04938d,0,0,1,0,0
31618,8c0b15f6,0,0,2,0,0
31619,56a13361,0,0,0,0,0
31620,495f52c3,0,0,1,0,0
31621,587f7f37,1,0,0,0,0
31622,5b255293,0,0,1,0,0
31623,c9816be4,0,1,0,0,0
31624,132f1394,0,0,2,0,0
31625,fb3969c5,0,0,0,0,9
31626,cbaf1b3b,0,0,0,0,1
31627,1afddad6,0,0,1,0,0
31628,8592fc07,0,0,0,0,1
31629,a73c5cf9,0,1,0,0,0
31630,ce092392,0,0,1,0,0
31631,38913326,0,0,5,0,0
31632,c695f78c,0,0,0,0,0
31633,093ba2ef,0,0,0,0,1
31634,7be76c20,0,0,2,0,0
31635,236970f5,0,0,0,0,0
31636,df8fe7db,0,0,1,0,0
31637,4fe42ff3,0,0,1,0,0
31638,38d04a84,0,0,1,0,0
31639,b20af6b8,0,0,0,1,0
31640,a937ed89,0,0,0,0,0
31641,1a683f51,0,0,0,0,1
31642,076d2903,0,0,0,0,0
31643,ee43d1ea,0,0,3,0,0
31644,630db1df,0,0,0,0,0
31645,66d80943,0,0,0,1,0
31646,d60f0430,0,0,0,1,0
31647,b7f6bfd8,0,0,1,0,0
31648,9539aeb5,0,0,0,0,0
31649,599c617a,0,0,0,4,0
31650,52259a71,0,0,2,0,0
31651,1183a567,0,0,0,0,0
31652,bc4c2d65,0,0,0,0,0
31653,18d576ae,0,0,1,0,0
31654,54589fc4,0,0,1,0,0
31655,f427fb1b,0,0,0,0,0
31656,0a876d73,0,0,0,0,1
31657,dc6a0397,0,0,0,0,0
31658,a8b07cd4,0,0,0,0,1
31659,64d16371,0,0,1,0,0
31660,7b1fb66d,0,0,2,0,0
31661,56cfb4ba,0,0,0,0,0
31662,e43e8e6a,0,0,0,0,0
31663,c51a9bd7,0,0,2,0,0
31664,a3af8472,0,0,1,0,0
31665,28654ed8,0,0,1,0,0
31666,9c937ca2,0,0,10,0,0
31667,29801c1f,0,0,1,0,0
31668,4f84002c,1,0,0,0,0
31669,7afe73e4,0,0,0,0,0
31670,ea7d4649,0,0,1,0,0
31671,2bbbe01f,0,0,1,0,0
31672,09e0db6a,0,0,7,0,0
31673,badd51a5,0,0,1,0,0
31674,da7cb0d3,0,0,1,0,0
31675,8a231edb,0,0,0,1,0
31676,55a2402a,0,0,0,0,1
31677,f85a11b0,0,0,0,0,0
31678,78de0d74,0,0,0,0,0
31679,27d91cf7,0,0,0,1,0
31680,5d5b897e,0,0,1,0,0
31681,cf988781,0,0,1,0,0
31682,7de64f03,0,0,2,0,0
31683,5aec8187,0,0,0,0,1
31684,dd977bb7,0,0,0,0,0
31685,c7effb08,0,0,2,0,0
31686,e86454fe,0,1,0,0,0
31687,4db921d5,0,0,0,0,0
31688,98089305,0,0,0,0,1
31689,7ddd508f,0,0,1,0,0
31690,28c9ec04,2,0,0,0,0
31691,18cc2932,0,0,1,0,0
31692,1d646b0f,0,0,1,0,0
31693,39ecabbc,0,0,1,0,0
31694,ef413202,0,0,0,0,1
31695,14adeeb6,0,0,0,1,0
31696,5ae690cc,0,0,5,0,0
31697,a24e8875,0,0,0,0,0
31698,8d468d59,0,0,1,0,0
31699,bc6e8e44,0,0,0,1,0
31700,07314959,0,0,1,0,0
31701,4c46f5b4,0,0,1,0,0
31702,1528caf1,0,0,0,0,1
31703,16c3a824,0,0,0,0,2
31704,a7fa20b7,1,0,0,0,0
31705,04edbc20,0,0,6,0,0
31706,81b58944,0,0,1,0,0
31707,145e08fa,0,0,1,0,0
31708,368d1ff0,0,0,1,0,0
31709,8cbf9b54,0,0,0,0,1
31710,b3077ccb,0,0,0,0,1
31711,6af9b6e7,0,0,1,0,0
31712,ebbf5372,1,0,0,0,0
31713,61a3c3a1,0,0,1,0,0
31714,d1340a94,0,0,1,0,0
31715,5de3e0e4,0,0,1,0,0
31716,2b056632,0,1,0,0,0
31717,f204ec39,0,0,1,0,0
31718,1dae3a94,0,0,1,0,0
31719,beb49efe,0,0,0,0,0
31720,46e35ab6,0,0,1,0,0
31721,5e7af032,0,0,0,1,0
31722,8dd06aa5,0,0,1,0,0
31723,40bf94ad,0,0,1,0,0
31724,eac27adc,0,0,0,0,0
31725,fcb03ced,0,0,0,1,0
31726,10c64654,0,0,0,0,1
31727,1d3fcb05,0,0,1,0,0
31728,d67c686e,0,1,0,0,0
31729,1eb2a616,0,0,0,1,0
31730,8036b6ce,0,0,1,0,0
31731,168667c9,1,0,0,0,0
31732,44fd080d,0,0,0,1,0
31733,bf1b88b7,1,2,0,0,0
31734,c293d66e,0,0,0,0,0
31735,f6226293,0,0,0,0,2
31736,ab3f91bc,0,0,2,0,0
31737,8ab72334,0,0,1,0,0
31738,93ad4186,0,0,0,0,0
31739,820e6d07,0,0,1,0,0
31740,8bfd6c83,0,0,2,0,0
31741,fc558c0d,0,0,1,0,0
31742,bc5b2d6e,0,0,0,1,0
31743,e43f66de,0,0,0,0,0
31744,19ddeb67,0,0,1,0,0
31745,daef44e1,0,0,3,0,0
31746,1f083cf4,0,0,1,0,0
31747,33ddf367,0,0,6,0,0
31748,be51636d,0,0,0,0,1
31749,d7cacebb,0,0,1,0,0
31750,e547e059,2,0,0,0,0
31751,776b8b53,0,0,1,0,0
31752,854c459b,0,0,1,0,0
31753,4465a9b4,0,0,0,0,0
31754,c0747f68,0,0,0,0,1
31755,47fcacd6,0,0,1,0,0
31756,44ba87ec,0,0,1,0,0
31757,a7bb010f,0,0,0,1,0
31758,79d393cf,0,0,0,0,1
31759,ee11eb83,0,0,21,0,0
31760,d0feedc3,0,4,0,0,0
31761,29aa61d5,0,0,0,1,0
31762,7ae3ad82,0,0,1,0,0
31763,5588fa3f,0,0,1,0,0
31764,cecbd793,0,0,0,1,0
31765,57b8587e,0,0,0,0,0
31766,ce386a8b,0,0,1,0,0
31767,22f7466d,0,0,2,0,0
31768,93c0ac5a,0,0,1,0,0
31769,2851e693,0,0,2,0,0
31770,57d23a10,0,0,0,1,0
31771,576ccda9,0,0,3,0,0
31772,5f70f85e,0,0,1,0,0
31773,a2afd625,0,0,0,0,1
31774,17586ad6,0,0,1,0,0
31775,c461b8c1,0,0,1,0,0
31776,369a4f7c,0,0,0,2,0
31777,6d4e13d7,0,0,1,0,0
31778,c6880aee,0,0,4,0,0
31779,47dcd6ed,0,0,1,0,0
31780,ae463f63,0,3,0,0,0
31781,a18ca1c0,0,0,3,0,0
31782,a8954394,0,0,3,0,0
31783,683220f9,0,0,1,0,0
31784,f16e61c6,0,0,0,0,0
31785,d03547ce,0,0,0,0,3
31786,ca8a77c2,0,0,0,0,2
31787,8e66c37d,0,0,0,0,0
31788,8098751f,0,0,0,0,0
31789,8191360f,0,0,0,0,1
31790,92b7e168,0,0,0,0,0
31791,3d0b850b,0,0,0,0,0
31792,ab00e6d7,0,0,0,0,0
31793,b68daefa,0,0,1,0,0
31794,392670e0,0,0,1,0,0
31795,e26185f2,0,0,0,0,0
31796,4fd6d035,0,0,1,0,0
31797,1d0a5006,0,0,4,0,0
31798,65dc1a5a,0,0,0,0,0
31799,ff9ebf5a,0,0,0,0,1
31800,d43b2f74,0,0,0,0,0
31801,e2c25f4a,0,0,1,0,0
31802,f6f5e848,0,0,0,1,0
31803,7e2c8f2a,0,0,1,0,0
31804,51adc359,0,0,0,0,0
31805,a8ddb061,0,0,0,1,0
31806,5656d164,0,0,5,0,0
31807,3347ba41,0,0,4,0,0
31808,3affa908,0,0,2,0,0
31809,31101aa3,0,0,12,0,0
31810,c6eeb0ea,0,0,1,0,0
31811,053e23ce,0,0,0,1,0
31812,c4405213,0,0,1,0,0
31813,14236e1a,0,0,1,0,0
31814,1fa94c95,0,0,0,0,0
31815,623bd490,0,0,0,0,0
31816,0129072b,0,0,0,0,0
31817,13430d03,0,1,0,0,0
31818,5680935a,0,0,1,0,0
31819,1bf285b9,0,0,1,0,0
31820,01e18191,0,0,0,0,1
31821,3e7714c7,0,0,3,0,0
31822,3ca23ad5,0,0,1,0,0
31823,cc9630be,0,0,0,0,1
31824,cf585091,0,0,0,1,0
31825,67fc9b03,0,1,1,0,0
31826,dcc1c666,0,0,2,0,0
31827,bd20653e,0,3,0,0,0
31828,2b37944f,0,0,0,1,0
31829,dcdceb35,0,0,0,0,1
31830,78c0fc43,0,0,2,0,0
31831,ec3ab90e,0,0,0,0,0
31832,7b8d2af8,0,0,2,0,0
31833,2958b526,0,0,0,0,0
31834,430141cf,0,0,0,2,0
31835,d5ce3172,0,0,0,0,0
31836,04386a90,0,0,1,0,0
31837,85a791fe,0,0,2,0,0
31838,9d8b8088,0,0,1,0,0
31839,8258c167,0,0,2,0,0
31840,49a762d6,0,0,0,1,0
31841,c50877de,0,0,8,0,0
31842,70298b78,0,0,1,0,0
31843,164fc99d,0,0,2,0,0
31844,c1568c39,0,0,0,0,1
31845,a28f4aaa,0,0,1,0,0
31846,b665313c,0,0,0,0,0
31847,ddf4273a,0,0,3,0,0
31848,51871a7c,0,0,0,2,0
31849,8b51eae6,0,1,0,0,0
31850,1b28488b,0,0,0,0,1
31851,95da9c4d,0,0,3,0,0
31852,db505e16,0,0,1,0,0
31853,a93ccfdb,0,0,0,0,0
31854,4ef896ab,0,0,0,0,1
31855,8c913994,0,0,1,0,0
31856,9bebedf2,0,0,0,1,0
31857,9376a191,0,0,0,0,0
31858,eb6ceb60,0,0,0,0,1
31859,d3d332c5,0,0,0,0,1
31860,5a637796,0,0,0,0,0
31861,ad3a8d77,0,0,2,0,0
31862,809f0c31,0,4,0,0,0
31863,0db09425,0,0,0,0,0
31864,0132a515,0,0,0,0,0
31865,45907d7a,0,0,1,0,0
31866,4e949fde,1,0,0,0,0
31867,bf311da0,0,0,1,0,0
31868,26e26ead,0,0,0,1,0
31869,b6a92cf1,0,0,2,0,0
31870,f2cc70ff,0,0,1,0,0
31871,20e87f5e,0,0,1,0,0
31872,c4d7626b,0,0,0,0,1
31873,b4cbfaab,0,0,0,2,0
31874,0be40a8e,0,0,1,0,0
31875,f9ca1bff,0,0,0,0,0
31876,d03afb1f,0,0,1,0,0
31877,4e500687,0,0,1,0,0
31878,ac43517c,0,0,1,0,0
31879,f26ae274,0,0,1,0,0
31880,0417a96d,0,0,0,0,0
31881,06c0a0d5,0,0,2,0,0
31882,c90863c1,0,0,0,1,0
31883,ed664d79,0,0,0,0,0
31884,6fc7046e,0,0,1,0,0
31885,f4747e73,0,1,0,0,0
31886,6e50785f,0,0,0,0,0
31887,2b878a80,0,0,0,1,0
31888,983a1992,0,0,0,0,1
31889,dfab9571,0,0,1,0,0
31890,1b183181,0,0,0,0,0
31891,586bb74c,0,0,0,1,0
31892,f91098bf,0,0,0,0,0
31893,2854e382,0,0,0,0,0
31894,8ffce74b,0,0,0,0,0
31895,48463dbc,0,0,0,0,0
31896,bc335dcd,1,0,0,0,0
31897,bb63ba44,0,0,1,0,0
31898,10b9b93a,0,0,0,1,0
31899,80108a7d,0,0,0,0,1
31900,e6c5ee0c,0,0,1,0,0
31901,7c0a495b,0,0,0,0,0
31902,f1a159ae,0,0,1,0,0
31903,f6029b2a,0,0,2,0,0
31904,2832fb15,0,0,0,0,0
31905,8a83b56e,0,0,0,0,0
31906,fcf897ac,0,0,0,0,2
31907,b9524581,0,0,2,0,0
31908,be87e3fd,0,0,5,0,0
31909,38346a42,0,0,1,0,0
31910,a06b4b92,2,0,0,0,0
31911,ef46697c,0,0,0,0,0
31912,fe1412a4,0,0,2,0,0
31913,b55d9a32,1,0,0,0,0
31914,fe212926,0,0,0,1,0
31915,96502a84,0,0,0,0,1
31916,eb5675f1,0,0,1,0,0
31917,a9028801,0,0,1,0,0
31918,9359fb57,0,0,3,0,0
31919,afa0fadc,0,0,1,0,0
31920,5cb13e3d,0,0,1,0,0
31921,964c71aa,0,0,0,0,0
31922,638c94d5,0,0,0,0,0
31923,3e81d94f,0,0,7,0,0
31924,5fda7c03,0,0,0,17,0
31925,0f2e59a4,0,0,0,0,0
31926,b2af4f55,0,0,0,0,0
31927,1f65f7dc,0,0,0,0,1
31928,ce6f8b77,0,0,0,2,0
31929,06caa05f,0,0,0,0,0
31930,96385040,0,0,1,0,0
31931,58c3a6fb,0,0,0,0,1
31932,d0969a6a,0,0,1,0,0
31933,51577889,0,0,1,0,0
31934,89aa83ab,0,0,0,0,0
31935,09411787,0,0,0,0,0
31936,eb046047,0,0,0,2,0
